Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
48218,117.62,1,-2.88,-1.5,-3.63,0.75,1.68,0.34,9.24,0,3,1,3,-10
48259,117.62,1.44,-2.88,1.19,-3.19,0.12,1.27,0.49,9.53,0,3,1,3,-10
48297,117.62,1.56,-2.88,-0.81,-1.63,0.12,1.02,0.5,9.63,0,3,1,3,-10
48334,117.62,1.69,-2.81,-0.56,1.94,-0.06,0.99,0.48,9.48,0,3,1,3,-10
48389,117.62,2.06,-2.75,-0.25,2.25,0.06,0.97,0.51,9.3,0,3,1,3,-10
48428,117.62,2.31,-2.81,0.56,1,-0.19,1,0.52,9.4,0,3,1,3,-10
48463,117.56,2.63,-2.81,-0.19,0.94,-0.12,1.12,0.56,9.53,0,3,1,3,-10
48518,117.56,3.13,-2.88,-0.12,1.12,0.06,1.29,0.52,9.36,0,3,1,3,-10
48555,117.56,3.56,-2.88,-0.81,-0.19,0.31,1.24,0.44,9.29,0,3,1,3,-10
48591,117.56,3.88,-2.88,0.31,-0.56,0.25,1.35,0.53,9.51,0,3,1,3,-10
48629,117.56,4.19,-2.88,-0.63,-0.69,0.25,1.3,0.4,9.41,0,3,1,3,-10
48666,117.56,4.5,-2.88,-0.69,0.25,0.19,1.22,0.41,9.43,0,3,1,3,-10
48702,117.56,4.69,-2.81,0.19,0,0,1.26,0.41,9.39,0,3,1,3,-10
48742,117.5,4.81,-2.81,-0.12,0.56,-0.25,1.16,0.42,9.35,0,3,1,3,-10
48781,117.5,4.94,-2.81,-0.06,0.06,-0.19,1.2,0.45,9.47,0,3,1,3,-10
48817,117.5,5.06,-2.81,0.37,0.75,-0.19,1.21,0.46,9.48,0,3,1,3,-10
48852,117.5,5.13,-2.81,0,0.81,-0.12,1.2,0.41,9.28,0,3,1,3,-10
48891,117.5,5.19,-2.81,0.56,-0.12,-0.25,1.17,0.49,9.48,0,3,1,3,-10
48930,117.5,5.31,-2.81,0.44,-0.5,0.12,1.16,0.53,9.45,0,3,1,3,-10
48970,117.5,5.38,-2.81,-0.63,-0.25,0.12,1.21,0.49,9.52,0,3,1,3,-10
49008,117.5,5.44,-2.81,-0.37,0.19,0.19,1.17,0.47,9.31,0,3,1,3,-10
49044,117.5,5.56,-2.81,-0.25,0.31,-0.06,1.28,0.58,9.6,0,3,1,3,-10
49082,117.5,5.56,-2.81,-0.44,0.69,-0.19,1.2,0.4,9.24,0,3,1,3,-10
49118,117.5,5.63,-2.81,-0.37,-0.37,0.19,1.22,0.45,9.47,0,3,1,3,-10
49155,117.5,5.75,-2.81,-0.19,0.12,0.06,1.26,0.46,9.42,0,3,1,3,-10
49192,117.5,5.81,-2.75,-0.25,-0.5,0.06,1.25,0.47,9.53,0,3,1,3,-10
49233,117.5,5.88,-2.75,-0.69,0.25,0.06,1.17,0.44,9.37,0,3,1,3,-10
49270,117.5,5.88,-2.75,0.12,0.5,-0.06,1.14,0.45,9.53,0,3,1,3,-10
49306,117.5,5.94,-2.75,-1,0.56,-0.31,1.15,0.45,9.58,0,3,1,3,-10
49344,117.5,5.94,-2.69,-0.75,0.94,-0.37,1.22,0.47,9.31,0,3,1,3,-10
49380,117.5,5.94,-2.69,-1.69,0.88,0.06,1.06,0.29,9.44,0,3,1,3,-10
49416,117.5,5.88,-2.69,-0.94,2.69,-0.69,1.29,0.59,9.49,0,3,1,3,-10
49456,117.5,5.88,-2.69,0.56,2.5,-0.12,1.31,0.53,9.69,0,3,1,3,-10
49494,117.5,5.81,-2.63,-1.75,3.5,0.37,1.1,0.43,9.46,0,3,1,3,-10
49529,117.5,5.69,-2.63,0.31,3.44,-0.56,1.19,0.41,9.35,0,3,1,3,-10
49566,117.5,5.63,-2.63,0.25,-0.75,0.12,1.2,0.41,9.46,0,3,1,3,-10
49617,117.5,5.69,-2.63,1,-1.25,-0.56,1.14,0.57,9.59,0,3,1,3,-10
49655,117.5,5.69,-2.63,0.63,-1,-0.25,1.15,0.34,9.47,0,3,1,3,-10
49696,117.5,5.75,-2.63,-0.12,0.63,0.31,1.1,0.46,9.33,0,3,1,3,-10
49735,117.5,5.75,-2.63,-0.44,0.63,0.5,1.09,0.54,9.48,0,3,1,3,-10
49771,117.5,5.75,-2.63,0.06,0.81,0.06,1.09,0.39,9.33,0,3,1,3,-10
49808,117.5,5.75,-2.69,0.5,-0.06,-0.12,1.2,0.49,9.48,0,3,1,3,-10
49846,117.5,5.81,-2.69,0.44,0.5,-0.56,1.14,0.46,9.48,0,3,1,3,-10
49884,117.5,5.81,-2.69,0.06,1,-0.06,1.12,0.3,9.38,0,3,1,3,-10
49921,117.5,5.81,-2.63,-1.12,0.94,0.37,1.12,0.41,9.36,0,3,1,3,-10
49956,117.5,5.81,-2.63,0,0.5,0.19,1.2,0.46,9.46,0,3,1,3,-10
49990,117.5,5.81,-2.63,-0.06,0.44,0,1.14,0.43,9.53,0,3,1,3,-10
50023,117.5,5.81,-2.63,0.31,1.06,-0.06,1.12,0.43,9.42,0,3,1,3,-10
50058,117.5,5.81,-2.63,0.63,0.12,-0.19,1.15,0.45,9.59,0,3,1,3,-10
50093,117.5,5.88,-2.63,-0.25,0.19,-0.06,1.04,0.45,9.39,0,3,1,3,-10
50127,117.5,5.88,-2.63,0.19,-0.37,-0.06,1.07,0.46,9.32,0,3,1,3,-10
50189,117.5,5.94,-2.69,-0.56,-0.25,0.25,1.17,0.53,9.49,0,3,1,3,-10
50224,117.5,5.94,-2.69,0,0.31,-0.12,1.15,0.48,9.53,0,3,1,3,-10
50259,117.5,5.94,-2.69,-0.88,1.19,0.37,1.18,0.5,9.43,0,3,1,3,-10
50298,117.5,5.94,-2.63,-0.81,1.31,0.63,1.21,0.45,9.37,0,3,1,3,-10
50335,117.5,5.94,-2.63,-0.56,0.37,0.37,1.08,0.45,9.57,0,3,1,3,-10
50371,117.5,5.94,-2.63,-0.75,0.81,0.25,1.09,0.3,9.25,0,3,1,3,-10
50410,117.5,5.94,-2.63,0.37,0.63,0,1.15,0.44,9.58,0,3,1,3,-10
50449,117.5,5.94,-2.63,-0.5,0.88,0.06,1.09,0.42,9.4,0,3,1,3,-10
50501,117.5,5.94,-2.63,-0.12,-0.12,-0.06,1.09,0.47,9.48,0,3,1,3,-10
50539,117.5,5.94,-2.63,-0.12,0.06,-0.06,1.11,0.4,9.37,0,3,1,3,-10
50575,117.5,5.94,-2.63,0.25,-0.31,0,1.13,0.47,9.61,0,3,1,3,-10
50612,117.5,5.94,-2.63,-0.5,0.88,0,1.13,0.42,9.47,0,3,1,3,-10
50651,117.5,5.94,-2.63,0.12,0.88,0.25,1.15,0.42,9.46,0,3,1,3,-10
50690,117.5,5.94,-2.63,0.06,0.56,0.19,1.18,0.47,9.6,0,3,1,3,-10
50741,117.5,5.94,-2.63,-0.06,-0.19,0.06,1.15,0.55,9.48,0,3,1,3,-10
50779,117.5,5.94,-2.63,-0.31,-0.37,0.25,1.13,0.45,9.49,0,3,1,3,-10
50814,117.5,5.94,-2.63,0.56,-0.12,-0.06,1.05,0.46,9.51,0,3,1,3,-10
50852,117.5,5.94,-2.63,-0.06,0.81,-0.19,1.05,0.33,9.43,0,3,1,3,-10
50892,117.5,5.94,-2.63,0.88,0.25,0,1.14,0.4,9.41,0,3,1,3,-10
50928,117.5,5.94,-2.63,0.56,-0.12,-0.56,1.04,0.39,9.5,0,3,1,3,-10
50964,117.5,5.94,-2.63,0,0.44,-0.5,1.08,0.46,9.35,0,3,1,3,-10
51002,117.5,5.94,-2.63,-0.56,-0.37,0.44,1.21,0.54,9.49,0,3,1,3,-10
51041,117.5,6,-2.63,-0.5,0.25,0.19,1.09,0.57,9.57,0,3,1,3,-10
51077,117.5,6,-2.63,-0.19,0.25,0.12,1.11,0.42,9.22,0,3,1,3,-10
51117,117.5,6,-2.63,-1.06,-0.12,0.5,1.15,0.57,9.6,0,3,1,3,-10
51153,117.5,6,-2.63,-0.81,0.63,0.37,1.08,0.46,9.44,0,3,1,3,-10
51189,117.5,6.06,-2.56,3.38,-6.13,0.12,0.92,0.39,8.15,0,3,1,3,-10
51225,117.5,6.13,-2.63,-5,2.06,-0.12,1.15,0.35,9.13,0,3,1,3,-10
51263,117.5,6.19,-2.56,2.88,-2.44,-0.31,1.15,0.59,9.79,0,3,1,3,-10
51302,117.5,6.25,-2.63,0.25,-0.81,0.31,1.16,0.35,9.49,0,3,1,3,-10
51340,117.5,6.25,-2.63,-0.44,0.75,0.31,1.13,0.57,9.41,0,3,1,3,-10
51379,117.5,6.19,-2.63,-1.12,0.25,0,1.16,0.39,9.34,0,3,1,3,-10
51416,117.5,6.25,-2.63,0.44,-0.31,0.12,1.08,0.41,9.38,0,3,1,3,-10
51453,117.5,6.25,-2.63,0.37,-0.5,0.19,1.19,0.52,9.74,0,3,1,3,-10
51492,117.5,6.25,-2.63,-0.44,0.88,0.25,1.15,0.44,9.25,0,3,1,3,-10
51528,117.5,6.25,-2.63,0,-0.88,-0.06,1.15,0.59,9.52,0,3,1,3,-10
51565,117.5,6.25,-2.63,-0.12,-0.56,0.25,1.12,0.46,9.35,0,3,1,3,-10
51605,117.5,6.31,-2.63,-0.25,-0.63,0,1.16,0.51,9.52,0,3,1,3,-10
51644,117.5,6.31,-2.63,-0.69,0,0.12,1.12,0.46,9.51,0,3,1,3,-10
51680,117.5,6.31,-2.63,0.06,1,0.31,1.19,0.41,9.45,0,3,1,3,-10
51717,117.5,6.31,-2.63,-0.37,0.5,0.12,1.11,0.36,9.41,0,3,1,3,-10
51756,117.5,6.25,-2.63,0.19,0.63,0.12,1.1,0.36,9.4,0,3,1,3,-10
51808,117.5,6.25,-2.63,0,0.88,0.5,1.14,0.48,9.51,0,3,1,3,-10
51846,117.5,6.25,-2.63,-0.44,1.94,0.19,1.05,0.38,9.32,0,3,1,3,-10
51880,117.5,6.19,-2.63,0.63,1.12,0.06,1.17,0.49,9.46,0,3,1,3,-10
51917,117.5,6.19,-2.63,0.06,0.12,0,1.19,0.45,9.41,0,3,1,3,-10
51954,117.5,6.19,-2.63,-0.25,-0.81,0.06,1.15,0.51,9.34,0,3,1,3,-10
51989,117.5,6.25,-2.63,-0.5,-0.94,-0.31,1.05,0.48,9.62,0,3,1,3,-10
52027,117.5,6.25,-2.63,-0.56,0.94,-0.19,1.14,0.45,9.46,0,3,1,3,-10
52068,117.5,6.19,-2.63,0.06,1.25,0.19,1.12,0.48,9.6,0,3,1,3,-10
52107,117.5,6.13,-2.63,0,1.56,0,1.1,0.43,9.29,0,3,1,3,-10
52147,117.5,6.19,-2.63,0,-0.81,-0.19,1.12,0.56,9.35,0,3,1,3,-10
52184,117.5,6.25,-2.63,-0.94,-1.5,-0.75,1.08,0.39,9.3,0,3,1,3,-10
52221,117.56,6.31,-2.63,-0.12,-1.63,-0.37,1.15,0.38,9.42,0,3,1,3,-10
52259,117.56,6.31,-2.63,-0.31,0.5,0.06,1.19,0.41,9.66,0,3,1,3,-10
52296,117.56,6.31,-2.63,0.37,1.5,0.12,1.12,0.54,9.37,0,3,1,3,-10
52337,117.56,6.25,-2.63,0.63,0.63,-0.25,1.19,0.57,9.4,0,3,1,3,-10
52377,117.56,6.25,-2.63,-0.12,-0.31,-0.37,1.13,0.4,9.34,0,3,1,3,-10
52416,117.56,6.31,-2.63,-0.12,-0.75,0.37,1.15,0.47,9.46,0,3,1,3,-10
52454,117.56,6.31,-2.63,0,-0.31,0.19,1.16,0.38,9.44,0,3,1,3,-10
52491,117.56,6.31,-2.63,0,0.44,-0.06,1.09,0.46,9.54,0,3,1,3,-10
52530,117.56,6.31,-2.63,-0.19,0.88,-0.12,1.16,0.43,9.29,0,3,1,3,-10
52571,117.56,6.31,-2.63,0.63,-0.44,-0.37,1.19,0.55,9.55,0,3,1,3,-10
52610,117.56,6.31,-2.69,-0.37,-0.37,0,1.15,0.43,9.26,0,3,1,3,-10
52665,117.56,6.44,-2.69,0.12,-1.81,0.31,1.21,0.69,9.38,0,3,1,3,-10
52702,117.56,6.5,-2.69,-0.31,-2.81,0.06,1.05,0.5,9.36,0,3,1,3,-10
52739,117.56,6.63,-2.69,0.31,-2.56,-0.88,1.66,-0.17,9.94,0,3,1,3,-10
52780,117.44,6.69,-2.75,0,0.06,2.88,0.77,-0.03,9.09,0,3,1,3,-10
52820,117.44,6.69,-2.75,2.31,0.56,-0.94,1.27,0.22,9.18,0,3,1,3,-10
52860,117.44,6.63,-2.69,-1.31,0.94,1,1.36,0.55,9.52,0,3,1,3,-10
52897,117.37,6.63,-2.69,-0.5,1.44,0.94,1.12,0.4,9.25,0,3,1,3,-10
52951,117.37,6.56,-2.69,-0.69,0,0.63,1.08,0.48,9.44,0,3,1,3,-10
52987,117.37,6.63,-2.75,0.31,-0.44,0.25,1.2,0.54,9.38,0,3,1,3,-10
53023,117.37,6.63,-2.75,0,-0.63,-0.44,1.1,0.51,9.31,0,3,1,3,-10
53063,117.37,6.63,-2.75,-0.06,0.75,-0.12,1.27,0.43,9.4,0,3,1,3,-10
53102,117.37,6.63,-2.75,-0.5,0.37,0.31,1.18,0.44,9.57,0,3,1,3,-10
53139,117.37,6.63,-2.75,-0.19,1,0.06,1.15,0.47,9.43,0,3,1,3,-10
53176,117.37,6.63,-2.75,0,-0.25,-0.19,1.19,0.46,9.38,0,3,1,3,-10
53214,117.37,6.63,-2.75,-0.12,-0.5,0,1.15,0.49,9.49,0,3,1,3,-10
53253,117.37,6.63,-2.75,0.19,0.25,0.12,1.19,0.48,9.35,0,3,1,3,-10
53294,117.37,6.63,-2.75,-0.37,0.75,0.06,1.23,0.51,9.46,0,3,1,3,-10
53332,117.37,6.63,-2.75,-0.19,0.25,-0.12,1.25,0.59,9.49,0,3,1,3,-10
53372,117.37,6.69,-2.75,0.19,-0.94,-0.25,1.22,0.48,9.54,0,3,1,3,-10
53410,117.37,6.69,-2.75,-0.44,0.37,-0.19,1.25,0.4,9.27,0,3,1,3,-10
53447,117.37,6.69,-2.75,0.25,0.63,-0.5,1.47,0.52,9.55,0,3,1,3,-10
53485,117.37,6.75,-2.75,-0.31,2,-0.5,1.69,0.45,9.26,0,3,1,3,-10
53524,117.37,7,-2.75,0.94,0.63,-0.56,1.87,0.46,9.36,0,3,1,3,-10
53565,117.37,7.31,-2.81,0.19,0.12,-0.19,1.98,0.19,9.33,0,3,1,3,-10
53601,117.31,7.56,-2.75,2.38,-0.5,2.94,0.71,1.25,9.59,0,3,1,3,-10
53638,117.25,7.63,-2.69,-1.88,-0.81,1.19,1.47,0.26,9,0,3,1,3,-10
53676,117.25,7.63,-2.69,-0.63,-1,0.12,1.77,0.5,9.46,0,3,1,3,-10
53714,117.25,7.75,-2.63,-0.69,-1.06,-0.56,1.55,0.38,9.29,0,3,1,3,-10
53754,117.25,7.81,-2.63,-0.56,0.06,-0.56,1.55,0.39,9.47,0,3,1,3,-10
53794,117.25,7.81,-2.63,1,1,-0.37,1.67,0.51,9.45,0,3,1,3,-10
53829,117.25,7.94,-2.63,0,1.19,-0.56,1.67,0.5,9.48,0,3,1,3,-10
53866,117.25,7.94,-2.63,-0.37,0.75,-0.37,1.52,0.38,9.25,0,3,1,3,-10
53903,117.25,8,-2.63,-0.12,-0.12,0.06,1.57,0.47,9.36,0,3,1,3,-10
53938,117.25,8.06,-2.63,-0.19,-0.31,-0.37,1.66,0.43,9.41,0,3,1,3,-10
53976,117.25,8.13,-2.63,0.12,-0.44,-0.75,1.63,0.4,9.48,0,3,1,3,-10
54031,117.31,8.25,-2.63,-0.12,0.31,-0.81,1.67,0.34,9.3,0,3,1,3,-10
54068,117.31,8.25,-2.63,-0.37,-0.63,-0.69,1.52,0.32,9.42,0,3,1,3,-10
54107,117.37,8.31,-2.56,-0.94,-0.69,-0.63,1.49,0.27,9.3,0,3,1,3,-10
54142,117.37,8.38,-2.56,-0.06,-0.56,-1.12,1.52,0.35,9.5,0,3,1,3,-10
54179,117.44,8.38,-2.56,-0.25,0.5,-1.31,1.61,0.3,9.42,0,3,1,3,-10
54217,117.44,8.38,-2.5,-0.69,0.63,-1.19,1.61,0.29,9.25,0,3,1,3,-10
54256,117.5,8.44,-2.5,-0.75,-0.06,-1.44,1.58,0.39,9.53,0,3,1,3,-10
54293,117.56,8.5,-2.5,-0.44,-0.56,-1.81,1.64,0.25,9.3,0,3,1,3,-10
54330,117.62,8.56,-2.44,-0.88,-0.88,-2.06,1.58,0.21,9.44,0,3,1,3,-10
54368,117.75,8.63,-2.44,-0.5,-0.25,-2.44,1.61,0.27,9.49,0,3,1,3,-10
54405,117.81,8.63,-2.38,-0.56,0.19,-2.75,1.59,0.18,9.26,0,3,1,3,-10
54440,117.94,8.63,-2.38,-1.06,0.12,-3,1.62,0.24,9.38,0,3,1,3,-10
54480,118.06,8.69,-2.31,-0.37,-0.5,-3.31,1.66,0.22,9.31,0,3,1,3,-10
54519,118.19,8.75,-2.25,-1,-0.37,-3.19,1.7,0.19,9.47,0,3,1,3,-10
54555,118.31,8.81,-2.25,-0.63,-0.44,-3.81,1.67,0.18,9.42,0,3,1,3,-10
54591,118.44,8.81,-2.19,-0.5,-0.44,-4.19,1.63,0.24,9.5,0,3,1,3,-10
54630,118.56,8.81,-2.19,-1,-0.37,-4,1.6,0.17,9.25,0,3,1,3,-10
54669,118.75,8.88,-2.19,-1,-0.37,-4.5,1.59,0.18,9.29,0,3,1,3,-10
54708,118.94,8.88,-2.13,-0.37,-0.31,-4.94,1.64,0.3,9.51,0,3,1,3,-10
54744,119.12,8.88,-2.13,-1.44,-0.06,-5,1.56,0.16,9.38,0,3,1,3,-10
54883,119.94,9,-1.88,-1.19,-0.94,-7.06,1.51,-0.05,9.34,0,3,1,3,-10
54921,120.19,9,-1.75,-1.69,-0.56,-7.44,1.55,-0.03,9.44,0,3,1,3,-10
54958,120.44,9,-1.69,-0.88,0.12,-8.38,1.54,-0.11,9.46,0,3,1,3,-10
54993,120.81,9,-1.56,-1.81,-0.12,-8.25,1.53,0,9.38,0,3,1,3,-10
55033,121,9,-1.56,-1.31,-0.5,-8.81,1.65,-0.02,9.2,0,3,1,3,-10
55071,121.37,9.06,-1.5,-1.94,-0.75,-9.31,1.77,0,9.44,0,3,1,3,-10
55108,121.75,9.13,-1.37,-2.38,-0.75,-9.81,1.68,-0.04,9.41,0,3,1,3,-10
55144,122.19,9.19,-1.31,-2.31,-0.44,-10.5,1.74,0.09,9.44,0,3,1,3,-10
55183,122.5,9.19,-1.31,-1.44,-0.44,-11.13,1.75,0,9.33,0,3,1,3,-10
55234,123.06,9.31,-1.25,-2.06,-0.37,-11.69,1.8,-0.05,9.4,0,3,1,3,-10
55274,123.5,9.38,-1.19,-1.63,-0.19,-11.69,1.8,-0.06,9.29,0,3,1,3,-10
55311,123.94,9.44,-1.12,-1.37,-0.81,-11.81,1.77,-0.11,9.38,0,3,1,3,-10
55347,124.44,9.5,-1.06,-2.06,-1.31,-12.25,1.73,-0.18,9.5,0,3,1,3,-10
55385,124.75,9.56,-1,-2.06,-1.25,-13.13,1.74,-0.15,9.31,0,3,1,3,-10
55424,125.31,9.63,-0.88,-2.81,-1.56,-13.69,1.79,-0.16,9.53,0,3,1,3,-10
55459,125.87,9.75,-0.81,-2.63,-0.69,-14.75,1.88,-0.19,9.51,0,3,1,3,-10
55499,126.44,9.81,-0.75,-1.81,-0.5,-15.63,1.92,-0.15,9.37,0,3,1,3,-10
55536,127.06,9.94,-0.63,-1.94,-1.37,-16.19,1.95,-0.08,9.5,0,3,1,3,-10
55574,127.56,10,-0.63,-3,-0.75,-16.25,2.02,-0.25,9.11,0,3,1,3,-10
55611,128.19,10.19,-0.5,-2.19,-1.75,-16.81,2.11,-0.12,9.43,0,3,1,3,-10
55648,128.88,10.38,-0.44,-2.13,-1.06,-17.31,2.16,-0.26,9.19,0,3,1,3,-10
55686,129.38,10.63,-0.37,-1.75,-1.25,-17.5,2.3,-0.22,9.24,0,3,1,3,-10
55726,130,10.88,-0.31,-1.94,-1.12,-17.56,2.34,-0.1,9.28,0,3,1,3,-10
55761,130.69,11.19,-0.25,-1.94,-1.37,-17.87,2.36,-0.08,9.28,0,3,1,3,-10
55797,131.25,11.38,-0.25,-1.88,-1.81,-17.56,2.38,0.01,9.41,0,3,1,3,-10
55835,131.94,11.63,-0.31,-2.06,-1.88,-17.62,2.3,0.03,9.2,0,3,1,3,-10
55871,132.63,11.81,-0.37,-2.44,-1.94,-17.62,2.31,0.11,9.37,0,3,1,3,-10
55907,133.13,11.94,-0.37,-2.88,-1.44,-17.81,2.18,-0.08,9.16,0,3,1,3,-10
55947,133.81,12,-0.37,-2.56,-1.44,-18.12,2.17,-0.06,9.46,0,3,1,3,-10
55986,134.56,12.06,-0.37,-3.38,-1,-18.19,2.17,-0.2,9.25,0,3,1,3,-10
56024,135.25,12.19,-0.37,-3.31,-1.5,-18.56,2.18,-0.2,9.25,0,3,1,3,-10
56059,136,12.25,-0.37,-3.13,-1.81,-18.94,2.15,-0.18,9.37,0,3,1,3,-10
56097,136.56,12.31,-0.31,-3.38,-1.06,-19,2.19,-0.22,9.19,0,3,1,3,-10
56136,137.31,12.38,-0.31,-3.31,-1.63,-18.87,2.14,-0.17,9.29,0,3,1,3,-10
56177,138.06,12.44,-0.31,-3.38,-0.88,-18.56,2.09,-0.16,9.27,0,3,1,3,-10
56214,138.75,12.5,-0.31,-2.88,-0.94,-18.5,2.05,-0.15,9.35,0,3,1,3,-10
56250,139.5,12.5,-0.31,-2.38,-1.12,-18.69,2.05,-0.09,9.37,0,3,1,3,-10
56302,140.44,12.56,-0.37,-1.88,-1.25,-18.44,1.96,-0.06,9.42,0,3,1,3,-10
56339,140.94,12.56,-0.37,-3.31,-1.25,-18.44,1.94,-0.18,9.4,0,3,1,3,-10
56378,141.69,12.56,-0.37,-3.19,-0.75,-18.19,1.91,-0.17,9.21,0,3,1,3,-10
56417,142.38,12.56,-0.37,-3.63,-2.19,-18.44,1.95,-0.17,9.44,0,3,1,3,-10
56454,143.13,12.63,-0.37,-3,-0.63,-18.62,1.94,-0.13,9.22,0,3,1,3,-10
56491,143.69,12.63,-0.37,-1.94,-1.19,-18.94,1.96,-0.19,9.41,0,3,1,3,-10
56528,144.44,12.63,-0.37,-2.56,-0.19,-18.81,1.96,-0.22,9.36,0,3,1,3,-10
56565,145.13,12.56,-0.37,-2.81,-0.81,-18.31,1.95,-0.3,9.31,0,3,1,3,-10
56601,145.88,12.56,-0.25,-3.75,-1.63,-17.87,1.9,-0.29,9.24,0,3,1,3,-10
56641,146.38,12.63,-0.25,-2.69,-1.94,-18.12,1.89,-0.12,9.4,0,3,1,3,-10
56680,147.13,12.63,-0.25,-2.63,-1,-18.5,1.83,-0.08,9.48,0,3,1,3,-10
56716,147.81,12.56,-0.31,-2.13,0.5,-18.37,1.89,0,9.42,0,3,1,3,-10
56752,148.5,12.5,-0.31,-3.06,-0.44,-17.81,1.87,-0.14,9.36,0,3,1,3,-10
56791,149.06,12.5,-0.25,-3.44,-1.25,-17.37,1.78,-0.29,9.19,0,3,1,3,-10
56828,149.69,12.5,-0.19,-3.13,-2.44,-17.06,1.87,-0.4,9.4,0,3,1,3,-10
56867,150.38,12.44,-0.12,-2.06,-0.44,-17.62,1.82,-0.17,9.48,0,3,1,3,-10
56903,151.06,12.38,-0.06,-2.38,-0.44,-17.44,1.82,-0.31,9.55,0,3,1,3,-10
56956,151.88,12.31,0,-2.56,-0.31,-17.31,1.75,-0.43,9.23,0,3,1,3,-10
56993,152.38,12.25,0,-2.81,-1.19,-17.06,1.71,-0.5,9.34,0,3,1,3,-10
57031,153.06,12.19,0.19,-2.63,-0.81,-17.25,1.72,-0.56,9.31,0,3,1,3,-10
57067,153.75,12.06,0.25,-1.88,0.19,-17.81,1.71,-0.43,9.36,0,3,1,3,-10
57107,154.44,12,0.31,-2.06,1,-18,1.75,-0.2,9.42,0,3,1,3,-10
57144,154.94,11.94,0.25,-2.31,0.56,-18,1.79,-0.1,9.2,0,3,1,3,-10
57182,155.63,11.94,0.19,-1.63,-0.25,-17.75,1.79,-0.09,9.24,0,3,1,3,-10
57218,156.31,11.88,0.12,-2.31,0,-16.81,1.82,-0.03,9.64,0,3,1,3,-10
57254,156.81,11.88,0.12,-3.69,0.94,-16.44,1.81,-0.09,9.56,0,3,1,3,-10
57292,157.44,11.81,0.19,-4.13,0.56,-16.25,1.75,-0.19,9.12,0,3,1,3,-10
57333,158.13,11.81,0.19,-3.44,-0.37,-16.56,1.71,-0.14,9.33,0,3,1,3,-10
57370,158.75,11.81,0.19,-3.81,0.12,-16.69,1.67,-0.15,9.44,0,3,1,3,-10
57420,159.56,11.69,0.25,-3.94,0.63,-16.12,1.73,-0.26,9.28,0,3,1,3,-10
57456,160.19,11.63,0.37,-5.44,-0.31,-15.81,1.68,-0.43,9.32,0,3,1,3,-10
57495,160.69,11.56,0.56,-4.81,-0.06,-15.31,1.56,-0.5,9.19,0,3,1,3,-10
57534,161.25,11.5,0.75,-3.25,-0.63,-15.56,1.58,-0.47,9.49,0,3,1,3,-10
57571,161.88,11.38,0.88,-3.25,1.25,-16.37,1.56,-0.57,9.39,0,3,1,3,-10
57606,162.38,11.25,1,-3.5,1.06,-16.25,1.53,-0.7,9.49,0,3,1,3,-10
57640,163,11.06,1.31,-4,0.69,-16.25,1.49,-0.78,9.33,0,3,1,3,-10
57674,163.44,10.94,1.5,-3.38,-0.31,-16.37,1.48,-0.72,9.31,0,3,1,3,-10
57707,164.06,10.88,1.63,-2.69,0.44,-16.75,1.53,-0.54,9.29,0,3,1,3,-10
57744,164.56,10.81,1.63,0.19,0.56,-17.37,1.54,-0.37,9.43,0,3,1,3,-10
57787,165.25,10.75,1.5,0.06,1.56,-16.75,1.63,-0.39,9.48,0,3,1,3,-10
57822,165.88,10.69,1.44,-1.06,0.25,-15.69,1.62,-0.36,9.42,0,3,1,3,-10
57858,166.5,10.75,1.44,-3.06,-1.31,-15.06,1.67,-0.28,9.47,0,3,1,3,-10
57895,166.94,10.75,1.44,-2.13,-0.88,-15.19,1.62,-0.25,9.23,0,3,1,3,-10
57933,167.5,10.81,1.31,-0.56,-1.06,-15.44,1.68,0,9.72,0,3,1,3,-10
57969,168.13,10.75,1.25,-1,1.44,-15.5,1.61,0.14,9.62,0,3,1,3,-10
58008,168.69,10.69,1.06,-2,0.25,-14.69,1.52,0.12,9.52,0,3,1,3,-10
58047,169.13,10.69,1,-2.5,-0.5,-13.69,1.57,0.05,9.22,0,3,1,3,-10
58086,169.63,10.75,1.12,-6.06,-1.5,-12.44,1.58,-0.29,9.1,0,3,1,3,-10
58122,170.19,10.75,1.19,-4.06,0.19,-13,1.7,-0.31,9.07,0,3,1,3,-10
58159,170.56,10.75,1.25,-2.81,1.88,-14.06,1.81,-0.43,9.04,0,3,1,3,-10
58196,171.13,10.69,1.25,-1.63,2.25,-14.88,1.76,-0.22,9.29,0,3,1,3,-10
58237,171.69,10.63,1.19,-0.5,0.94,-14.06,1.55,-0.31,9.52,0,3,1,3,-10
58273,172.19,10.63,1.12,-1.19,-1.37,-12,1.49,-0.33,9.59,0,3,1,3,-10
58310,172.63,10.69,1.19,-3.13,-1.63,-10.69,1.52,-0.57,9.33,0,3,1,3,-10
58348,172.94,10.69,1.31,-2.06,-1.94,-10.75,1.51,-0.57,9.68,0,3,1,3,-10
58387,173.38,10.69,1.31,-1.81,0.19,-11.5,1.4,-0.44,9.63,0,3,1,3,-10
58423,173.81,10.56,1.31,-0.63,0.81,-12.69,1.18,-0.3,9.2,0,3,1,3,-10
58479,174.5,10.69,1.12,0.69,-3.94,-13.06,1.25,-0.08,9.96,0,3,1,3,-10
