Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
81520, 38.25, 3.06, -3.19, 13.44, 1.00, -0.44, -0.97, 2.88, 11.34, 0, 3, 3, 2, 0
81660, 38.31, 3.25, -3.25, -9.88, -1.94, 0.00, -1.03, -0.27, 8.37, 0, 3, 3, 2, 0
81802, 38.44, 3.44, -3.00, -1.31, -1.37, -1.00, -1.44, -0.07, 8.98, 0, 3, 3, 2, 0
81943, 38.56, 3.38, -2.94, 7.19, 1.31, -1.75, -0.59, 1.26, 10.45, 0, 3, 3, 2, 0
82128, 38.88, 3.13, -2.75, -1.88, 0.56, -1.75, -0.64, 0.63, 10.37, 0, 3, 3, 2, 0
82273, 39.19, 2.56, -2.63, 3.00, 1.63, -1.94, -0.33, 0.65, 9.23, 0, 3, 3, 2, 0
82415, 39.50, 2.56, -2.50, -7.13, -0.50, -2.13, -0.66, 0.59, 10.63, 0, 3, 3, 2, 0
82556, 39.81, 2.69, -2.63, 9.19, -0.69, -3.25, -1.33, -0.57, 8.92, 0, 3, 3, 2, 0
82698, 40.13, 2.69, -2.63, -1.19, 0.75, -2.50, -0.58, 0.17, 9.01, 0, 3, 3, 2, 0
82840, 40.50, 2.38, -2.56, -2.94, -0.25, -2.44, -0.99, -0.28, 9.58, 0, 3, 3, 2, 0
82984, 40.81, 2.38, -2.81, 12.25, -1.00, -2.94, -0.06, 1.20, 10.06, 0, 3, 3, 2, 0
83126, 41.13, 2.50, -2.94, 2.00, -0.94, -2.13, -0.59, 0.13, 9.22, 0, 3, 3, 2, 0
83267, 41.25, 2.50, -3.13, 3.94, 1.69, -0.75, 0.29, 0.73, 9.83, 0, 3, 3, 2, 0
83406, 41.38, 2.38, -3.00, -16.87, 0.12, 0.63, -0.77, -0.54, 8.83, 0, 3, 3, 2, 0
83546, 41.44, 2.13, -3.00, 8.25, -0.94, -1.00, -0.08, 1.02, 10.44, 0, 3, 3, 2, 0
83687, 41.50, 2.19, -3.06, 6.50, -1.69, -0.94, -0.52, 0.65, 11.30, 0, 3, 3, 2, 0
83833, 41.50, 2.44, -2.94, 2.06, -2.50, 0.37, -0.43, 1.34, 10.37, 0, 3, 3, 2, 0
83977, 41.38, 2.69, -2.81, 9.50, -0.63, 0.06, -0.33, 1.66, 10.09, 0, 3, 3, 2, 0
84118, 41.31, 2.75, -3.00, -17.19, -0.25, 3.19, -0.51, 0.82, 10.05, 0, 3, 3, 2, 0
84260, 41.13, 2.94, -2.81, 2.00, -1.63, 0.94, 0.28, 0.82, 10.74, 0, 3, 3, 2, 0
84402, 41.00, 2.94, -2.81, 13.13, 1.12, -0.56, 0.20, 2.41, 11.23, 0, 3, 3, 2, 0
84545, 40.88, 2.94, -2.56, 0.06, 1.31, 1.44, -0.63, 0.17, 8.47, 0, 3, 3, 2, 0
84691, 40.75, 3.00, -2.50, 3.81, -0.69, 1.37, -0.17, 1.10, 9.39, 0, 3, 3, 2, 0
84889, 40.44, 3.00, -2.75, -10.88, 1.12, 1.81, -0.14, 0.63, 8.82, 0, 3, 3, 2, 0
85031, 40.31, 2.81, -2.75, 12.88, 1.56, -0.06, -0.67, 0.81, 10.29, 0, 3, 3, 2, 0
85174, 40.13, 2.69, -2.75, 3.06, 0.56, 1.56, -0.10, 0.98, 9.69, 0, 3, 3, 2, 0
85315, 39.94, 2.75, -2.88, -0.12, -0.88, 0.75, -0.27, 0.89, 10.19, 0, 3, 3, 2, 0
85457, 39.81, 2.69, -2.94, -1.50, 0.63, 1.69, -0.84, 0.64, 9.84, 0, 3, 3, 2, 0
85599, 39.69, 2.81, -3.06, 6.13, -1.31, 0.88, -0.34, 1.14, 8.56, 0, 3, 3, 2, 0
85746, 39.63, 3.00, -3.19, -1.25, -0.31, 0.31, -0.20, 1.66, 10.65, 0, 3, 3, 2, 0
85889, 39.56, 3.06, -3.00, 4.94, -1.69, -0.19, -0.39, 0.21, 8.45, 0, 3, 3, 2, 0
86030, 39.50, 3.38, -3.13, 4.31, -4.06, 0.00, -0.20, 1.95, 10.78, 0, 3, 3, 2, 0
86171, 39.56, 3.63, -2.94, -9.06, -0.69, 0.88, -0.48, -0.47, 9.06, 0, 3, 3, 2, 0
86313, 39.56, 3.44, -2.94, 1.06, 1.50, 0.06, -0.49, -0.18, 8.48, 0, 3, 3, 2, 0
86456, 39.56, 3.38, -2.81, 2.19, -0.25, -0.63, -0.35, 1.74, 10.07, 0, 3, 3, 2, 0
86602, 39.63, 3.50, -2.63, -7.63, -1.12, 0.37, -0.24, 1.33, 11.30, 0, 3, 3, 2, 0
86745, 39.63, 3.69, -2.81, -10.00, -2.44, 0.19, -0.57, -0.59, 8.47, 0, 3, 3, 2, 0
86886, 39.69, 3.63, -2.50, 6.38, 2.50, -1.06, -0.17, 1.09, 9.62, 0, 3, 3, 2, 0
87027, 39.75, 3.25, -2.50, -7.56, 2.38, 0.06, -0.07, -0.54, 8.09, 0, 3, 3, 2, 0
87169, 39.81, 3.00, -2.50, -0.56, 0.75, -0.75, -0.41, 0.77, 8.88, 0, 3, 3, 2, 0
87311, 39.88, 2.81, -2.31, -0.44, 0.19, -0.31, -0.25, 0.91, 9.63, 0, 3, 3, 2, 0
87498, 39.88, 2.75, -2.50, -7.38, -0.19, 0.12, -0.62, -0.67, 8.48, 0, 3, 3, 2, 0
87641, 39.94, 2.81, -2.31, 3.75, -0.94, -0.94, -0.30, 0.84, 10.39, 0, 3, 3, 2, 0
87784, 39.88, 3.06, -2.25, -5.63, -2.25, 0.50, -0.26, 0.74, 8.77, 0, 3, 3, 2, 0
87925, 39.88, 3.25, -2.38, -1.25, -0.56, 0.44, -0.81, -0.34, 8.71, 0, 3, 3, 2, 0
88071, 39.88, 3.25, -2.25, 8.38, 0.94, -0.12, -0.80, 1.57, 9.77, 0, 3, 3, 2, 0
88214, 39.88, 3.06, -2.13, -12.69, 0.00, 1.75, -0.23, 0.32, 8.39, 0, 3, 3, 2, 0
88356, 39.88, 3.00, -1.88, -10.56, 0.81, 0.88, -0.12, 0.28, 9.37, 0, 3, 3, 2, 0
88504, 39.88, 2.88, -1.88, 8.00, 0.00, -0.31, 0.46, 1.60, 10.61, 0, 3, 3, 2, 0
88646, 39.88, 2.94, -1.75, -2.81, 0.88, 0.44, 1.36, 0.64, 10.48, 0, 3, 3, 2, 0
88790, 39.88, 2.94, -1.81, -2.88, 0.25, 0.37, 0.68, 0.64, 10.45, 0, 3, 3, 2, 0
88931, 39.88, 3.13, -1.69, -0.19, -2.25, 0.25, -0.06, 0.27, 9.56, 0, 3, 3, 2, 0
89076, 39.88, 3.31, -1.75, 0.25, -0.88, 0.56, 0.66, 0.32, 9.30, 0, 3, 3, 2, 0
89221, 39.88, 3.50, -1.69, -1.37, -0.69, 0.37, 0.70, 0.74, 9.34, 0, 3, 3, 2, 0
89368, 39.88, 3.56, -1.63, 11.88, -0.50, -1.06, 0.52, 1.51, 11.13, 0, 3, 3, 2, 0
89511, 39.88, 3.56, -1.63, 1.44, 1.63, -0.50, 0.43, 0.53, 9.63, 0, 3, 3, 2, 0
89654, 39.88, 3.31, -1.69, 0.44, 1.63, 0.37, 0.00, 0.40, 9.16, 0, 3, 3, 2, 0
89797, 39.94, 3.38, -1.94, 14.75, -1.12, -1.69, 0.98, 1.10, 10.74, 0, 3, 3, 2, 0
89938, 39.88, 3.44, -2.06, 5.81, 0.25, -0.50, 0.50, 0.99, 9.91, 0, 3, 3, 2, 0
90084, 39.94, 3.38, -1.81, 5.69, -0.63, -1.25, 0.85, 0.09, 9.58, 0, 3, 3, 2, 0
90267, 40.00, 3.31, -1.81, -7.63, -1.88, 0.00, 0.62, 1.36, 10.62, 0, 3, 3, 2, 0
90407, 40.06, 3.44, -1.81, -1.63, -1.12, 0.19, -0.34, 0.27, 8.38, 0, 3, 3, 2, 0
90549, 40.06, 3.50, -1.75, 2.56, -1.06, -0.06, 1.30, 0.69, 9.88, 0, 3, 3, 2, 0
90691, 40.13, 3.44, -1.69, -1.00, -0.12, -0.44, 0.02, 0.54, 9.97, 0, 3, 3, 2, 0
90831, 40.06, 3.44, -1.81, 3.50, -0.25, 0.19, 0.69, 0.89, 10.02, 0, 3, 3, 2, 0
90973, 40.06, 3.56, -1.75, 8.38, -2.06, -0.88, 0.80, 1.20, 10.98, 0, 3, 3, 2, 0
91113, 40.00, 3.75, -1.94, -5.50, -1.06, 1.31, 0.40, 0.52, 9.69, 0, 3, 3, 2, 0
91256, 39.94, 3.81, -1.94, -3.88, 0.88, 1.12, -0.71, -1.44, 7.75, 0, 3, 3, 2, 0
91398, 39.88, 3.56, -1.56, -5.31, 3.00, 0.19, -0.16, 0.35, 7.81, 0, 3, 3, 2, 0
91540, 39.88, 3.25, -1.69, -9.38, 1.37, 1.37, -0.46, -0.14, 9.26, 0, 3, 3, 2, 0
91683, 39.88, 3.25, -1.56, 3.38, -1.06, 0.56, -0.69, 0.76, 9.68, 0, 3, 3, 2, 0
91827, 39.81, 3.44, -1.56, 9.69, -0.94, -1.12, -0.19, 1.69, 11.61, 0, 3, 3, 2, 0
91967, 39.81, 3.50, -1.56, 4.25, 1.63, 0.06, -0.78, 1.44, 10.21, 0, 3, 3, 2, 0
92111, 39.81, 3.50, -1.50, 15.88, 1.63, -0.50, -0.60, 1.37, 10.31, 0, 3, 3, 2, 0
92253, 39.81, 3.63, -1.56, -12.38, -0.31, 1.56, -0.23, -0.79, 8.59, 0, 3, 3, 2, 0
92396, 39.81, 3.63, -1.69, -3.56, -0.75, -0.12, -0.02, 0.39, 8.52, 0, 3, 3, 2, 0
92539, 39.88, 3.69, -1.75, -4.00, -2.81, -0.31, -0.68, -0.27, 8.63, 0, 3, 3, 2, 0
92682, 39.94, 3.94, -1.50, -7.69, 1.63, 0.94, 0.09, -0.47, 8.14, 0, 3, 3, 2, 0
92881, 40.06, 3.63, -1.50, 7.13, 3.38, -1.19, -0.46, 0.53, 8.28, 0, 3, 3, 2, 0
93026, 40.13, 3.56, -1.44, 22.19, 0.88, -1.75, -0.30, 1.81, 11.78, 0, 3, 3, 2, 0
93167, 40.25, 3.63, -1.37, -4.19, 1.00, 0.00, -0.69, 0.06, 7.55, 0, 3, 3, 2, 0
93309, 40.31, 3.50, -1.31, -17.12, 0.31, 0.00, -0.65, -0.76, 7.81, 0, 3, 3, 2, 0
93452, 40.44, 3.44, -1.12, -2.75, 1.19, -0.06, -0.43, 0.44, 8.26, 0, 3, 3, 2, 0
93594, 40.56, 3.63, -1.00, -6.69, -1.12, 0.19, -0.99, 0.53, 9.16, 0, 3, 3, 2, 0
93737, 40.69, 3.69, -0.75, -21.37, 1.56, 1.00, -0.52, -1.26, 7.45, 0, 3, 3, 2, 0
93878, 40.81, 3.31, -1.00, 14.63, 3.63, -1.75, -0.98, 1.06, 10.85, 0, 3, 3, 2, 0
94022, 40.94, 3.25, -1.06, -9.06, -3.19, 0.19, -0.57, -0.64, 7.88, 0, 3, 3, 2, 0
94164, 41.00, 3.56, -1.50, 15.13, -0.50, -1.88, -0.62, 1.73, 11.64, 0, 3, 3, 2, 0
94307, 41.13, 3.44, -1.63, -1.31, -0.50, -1.44, -0.75, 1.05, 10.27, 0, 3, 3, 2, 0
94450, 41.19, 3.31, -1.69, 0.06, 0.12, -0.56, -0.62, -0.50, 8.88, 0, 3, 3, 2, 0
94594, 41.25, 3.13, -1.81, 15.69, 3.75, -1.25, -1.24, 1.69, 8.16, 0, 3, 3, 2, 0
94735, 41.31, 3.06, -1.56, -13.75, -0.88, 1.88, -2.04, -0.62, 9.97, 0, 3, 3, 2, 0
94880, 41.38, 3.25, -1.25, -11.63, -2.06, 0.06, -0.84, 0.36, 9.42, 0, 3, 3, 2, 0
95022, 41.50, 3.19, -1.31, 11.44, 4.06, -1.63, -1.18, 1.23, 9.75, 0, 3, 3, 2, 0
95163, 41.63, 2.81, -1.37, 7.44, 2.63, -1.75, -0.84, 1.19, 10.29, 0, 3, 3, 2, 0
95305, 41.75, 2.63, -1.37, -12.88, 0.31, 0.12, -1.15, -0.77, 7.25, 0, 3, 3, 2, 0
95450, 41.88, 2.69, -1.75, 9.69, -1.56, -1.75, -0.20, 0.91, 11.31, 0, 3, 3, 2, 0
95629, 41.94, 2.88, -1.44, -3.13, -0.25, -0.19, -0.28, -0.20, 9.43, 0, 3, 3, 2, 0
95774, 42.00, 2.69, -1.44, -11.38, -0.63, 1.31, 0.25, 1.02, 10.60, 0, 3, 3, 2, 0
95917, 42.00, 2.75, -1.37, -5.94, 0.06, 0.31, -0.51, 0.68, 9.84, 0, 3, 3, 2, 0
96057, 41.94, 2.81, -1.44, -3.81, -0.56, 1.06, 0.00, -0.17, 7.47, 0, 3, 3, 2, 0
96198, 41.94, 2.88, -1.69, 11.81, 0.44, -0.88, -0.45, 0.30, 9.28, 0, 3, 3, 2, 0
96339, 41.94, 2.81, -2.06, 15.06, 0.81, -1.69, -0.17, 2.67, 11.51, 0, 3, 3, 2, 0
96481, 41.88, 2.81, -2.19, -7.94, -0.94, 0.94, 0.51, -0.09, 9.30, 0, 3, 3, 2, 0
96623, 41.88, 2.81, -2.44, 8.88, 0.56, 0.00, 0.27, 1.38, 9.61, 0, 3, 3, 2, 0
96770, 41.81, 2.75, -2.50, -12.88, 1.88, 2.06, 0.14, 2.18, 10.47, 0, 3, 3, 2, 0
96912, 41.75, 2.75, -2.69, -5.56, -0.19, 1.31, 0.20, 0.57, 8.19, 0, 3, 3, 2, 0
97053, 41.69, 2.69, -2.56, 7.13, 0.31, -0.19, 0.08, 2.24, 11.74, 0, 3, 3, 2, 0
97195, 41.56, 2.63, -2.63, 15.00, 0.81, -0.81, 0.19, 2.81, 12.85, 0, 3, 3, 2, 0
97336, 41.50, 2.81, -2.56, -0.50, -3.31, 0.37, 0.08, 1.82, 11.80, 0, 3, 3, 2, 0
97478, 41.38, 3.06, -2.13, -7.44, -0.56, 1.50, 0.71, 0.30, 8.39, 0, 3, 3, 2, 0
97625, 41.31, 2.94, -2.00, -7.63, 0.44, 0.00, 0.80, 1.05, 10.84, 0, 3, 3, 2, 0
97766, 41.25, 2.81, -1.50, -5.88, 0.12, 1.25, -0.77, 0.17, 10.17, 0, 3, 3, 2, 0
97906, 41.19, 2.81, -1.25, 5.38, -1.25, 0.44, -1.59, 1.00, 10.38, 0, 3, 3, 2, 0
98046, 41.00, 3.00, -1.25, -19.75, -2.63, 3.19, 0.47, -0.81, 6.49, 0, 3, 3, 2, 0
98230, 40.81, 3.13, -1.75, -11.56, 1.44, 3.44, -0.66, -0.88, 7.84, 0, 3, 3, 2, 0
98371, 40.63, 2.88, -2.13, 4.19, 1.37, 1.56, -0.08, 1.99, 10.63, 0, 3, 3, 2, 0
98513, 40.44, 2.56, -2.75, 15.25, -0.31, -1.00, 0.69, 2.56, 10.62, 0, 3, 3, 2, 0
98655, 40.31, 2.75, -3.00, -13.50, -2.13, 1.88, -0.65, -0.25, 8.67, 0, 3, 3, 2, 0
98796, 40.25, 2.81, -3.44, 5.25, 0.56, -0.31, -1.20, 1.32, 10.04, 0, 3, 3, 2, 0
98938, 40.25, 2.88, -3.63, 15.00, -2.06, -2.25, -0.60, 1.58, 11.53, 0, 3, 3, 2, 0
99081, 40.31, 2.81, -3.44, 3.50, 1.56, -0.63, -1.39, 1.69, 10.01, 0, 3, 3, 2, 0
99224, 40.38, 2.75, -3.13, -16.31, -0.69, 0.06, -0.94, -0.80, 8.05, 0, 3, 3, 2, 0
99367, 40.44, 2.75, -3.19, -13.50, -1.12, 0.50, -0.96, -0.88, 8.28, 0, 3, 3, 2, 0
99510, 40.50, 2.69, -3.25, -2.31, 0.56, 0.25, -1.72, 0.51, 8.96, 0, 3, 3, 2, 0
99651, 40.56, 2.69, -3.44, 4.88, 0.31, -0.81, -0.84, 0.47, 9.44, 0, 3, 3, 2, 0
99792, 40.63, 2.75, -3.50, -10.19, -0.94, 0.06, -1.41, -0.18, 8.63, 0, 3, 3, 2, 0
99935, 40.75, 2.81, -3.50, 0.00, -1.25, -1.25, -1.10, 1.58, 10.57, 0, 3, 3, 2, 0
100077, 40.81, 2.94, -3.38, -15.25, -1.12, 0.44, -1.22, -0.64, 7.57, 0, 3, 3, 2, 0
100217, 40.88, 2.94, -3.44, -2.44, 1.37, 0.31, -1.75, 0.60, 9.04, 0, 3, 3, 2, 0
100363, 40.94, 2.81, -3.56, -10.50, 0.63, 0.94, -1.56, -0.13, 7.33, 0, 3, 3, 2, 0
100505, 40.94, 3.00, -3.88, -0.25, -1.94, 0.37, -1.22, 0.77, 10.86, 0, 3, 3, 2, 0
100647, 40.88, 3.13, -3.69, -27.19, -1.19, 1.88, -1.08, -0.27, 7.87, 0, 3, 3, 2, 0
100788, 40.94, 3.00, -3.44, 25.50, 3.19, -3.13, -0.29, 3.01, 10.68, 0, 3, 3, 2, 0
100986, 40.94, 2.94, -3.19, -17.69, -0.75, 1.75, -1.11, 0.14, 9.04, 0, 3, 3, 2, 0
101128, 40.94, 3.00, -3.06, 3.25, 0.19, 0.12, -0.92, 0.58, 9.10, 0, 3, 3, 2, 0
101272, 40.88, 3.13, -3.00, -12.06, -0.94, 1.19, -1.09, -0.19, 8.58, 0, 3, 3, 2, 0
101413, 40.81, 3.06, -3.25, 17.75, 1.06, -1.56, -1.56, 2.07, 11.27, 0, 3, 3, 2, 0
101556, 40.75, 2.94, -3.13, -0.44, 0.81, 1.00, -2.04, 1.31, 9.81, 0, 3, 3, 2, 0
101698, 40.69, 2.56, -3.06, -10.88, -1.06, 2.25, -2.26, -0.56, 7.91, 0, 3, 3, 2, 0
101842, 40.63, 2.75, -3.31, 2.25, -0.81, 0.69, -1.64, 0.62, 9.31, 0, 3, 3, 2, 0
101984, 40.56, 2.75, -3.44, 4.88, 1.00, 0.31, -2.42, 1.73, 10.38, 0, 3, 3, 2, 0
102128, 40.56, 2.56, -3.44, 4.81, 1.06, -0.50, -1.65, 1.65, 9.91, 0, 3, 3, 2, 0
102269, 40.56, 2.44, -3.50, 13.19, 0.25, -1.94, -1.29, 2.39, 11.21, 0, 3, 3, 2, 0
102412, 40.50, 2.31, -3.19, -7.50, 1.56, 1.37, -2.66, 0.35, 7.91, 0, 3, 3, 2, 0
102556, 40.44, 2.19, -3.25, 13.75, 2.50, -0.06, -3.29, 2.64, 10.53, 0, 3, 3, 2, 0
102700, 40.44, 2.19, -2.69, -15.88, -2.63, 0.88, -3.82, 0.17, 8.89, 0, 3, 3, 2, 0
102841, 40.38, 2.38, -2.38, 7.44, -1.12, -0.37, -2.03, 2.70, 10.64, 0, 3, 3, 2, 0
102984, 40.31, 2.63, -2.25, -15.25, -3.19, 1.37, -2.58, -0.98, 9.33, 0, 3, 3, 2, 0
103126, 40.19, 2.88, -2.25, 1.19, -0.88, 1.00, -2.91, 0.54, 9.26, 0, 3, 3, 2, 0
103268, 40.06, 2.81, -2.50, 3.75, 1.31, 0.75, -2.71, 1.22, 9.92, 0, 3, 3, 2, 0
103411, 40.00, 2.56, -2.56, 3.25, 2.06, 0.69, -2.97, 1.11, 9.22, 0, 3, 3, 2, 0
103591, 39.94, 2.19, -2.56, -1.63, 1.00, 0.00, -2.45, 1.36, 10.44, 0, 3, 3, 2, 0
103733, 39.88, 2.19, -2.31, -0.25, -1.06, 0.69, -2.47, 1.09, 9.43, 0, 3, 3, 2, 0
103876, 39.88, 2.38, -2.06, 6.75, -1.00, -0.25, -2.91, 1.51, 10.41, 0, 3, 3, 2, 0
104022, 39.88, 2.00, -1.75, -13.31, 0.00, 1.69, -2.48, -0.43, 8.04, 0, 3, 3, 2, 0
104163, 39.88, 1.56, -1.75, 6.81, -0.75, -0.69, -2.62, 1.68, 10.55, 0, 3, 3, 2, 0
104308, 39.88, 1.56, -1.37, -2.00, 0.25, 0.12, -2.25, 0.24, 9.30, 0, 3, 3, 2, 0
104449, 39.81, 1.63, -1.12, -7.31, -0.94, 0.50, -2.39, 0.80, 9.55, 0, 3, 3, 2, 0
104591, 39.75, 1.75, -1.12, -3.31, -1.44, 0.19, -2.20, 0.28, 8.89, 0, 3, 3, 2, 0
104733, 39.75, 1.81, -1.00, -4.25, -0.56, 0.19, -2.03, -0.03, 9.48, 0, 3, 3, 2, 0
104877, 39.69, 1.88, -0.75, -1.50, -0.06, 0.56, -2.13, -0.03, 9.74, 0, 3, 3, 2, 0
105015, 39.69, 1.75, -0.88, -2.63, 0.94, 0.25, -2.43, 0.72, 9.34, 0, 3, 3, 2, 0
105152, 39.69, 1.75, -0.69, -6.06, -1.37, -0.06, -2.49, 0.64, 9.43, 0, 3, 3, 2, 0
105289, 39.69, 1.75, -0.44, -8.69, 0.69, 1.00, -2.80, -0.58, 8.52, 0, 3, 3, 2, 0
105428, 39.69, 1.69, -0.44, 7.00, 1.31, -0.12, -3.23, -0.42, 8.36, 0, 3, 3, 2, 0
105568, 39.69, 1.63, -0.31, -3.88, 0.25, 0.75, -2.12, 1.96, 11.02, 0, 3, 3, 2, 0
105710, 39.75, 1.56, -0.19, -3.13, 0.25, 0.00, -2.33, 0.64, 9.76, 0, 3, 3, 2, 0
105851, 39.75, 1.44, 0.00, -3.25, 0.69, -0.19, -3.23, -0.38, 9.35, 0, 3, 3, 2, 0
105993, 39.75, 1.44, 0.06, 10.00, 0.44, -1.00, -3.17, 2.14, 10.63, 0, 3, 3, 2, 0
106173, 39.81, 1.50, 0.00, -9.88, 0.75, 1.50, -3.41, 0.66, 9.87, 0, 3, 3, 2, 0
106314, 39.81, 1.37, 0.06, 1.37, -0.12, -1.19, -3.49, -0.66, 8.87, 0, 3, 3, 2, 0
106456, 39.88, 1.31, 0.06, -2.56, 0.69, 0.12, -3.53, 1.63, 10.69, 0, 3, 3, 2, 0
106599, 39.94, 1.31, 0.37, 1.94, -1.06, -0.94, -2.80, -0.29, 9.43, 0, 3, 3, 2, 0
106740, 39.88, 1.37, 0.56, -14.06, -0.56, 1.25, -2.94, -1.08, 8.15, 0, 3, 3, 2, 0
106885, 39.94, 1.56, 0.50, 13.31, -1.94, -1.63, -0.27, 1.88, 11.50, 0, 3, 3, 2, 0
107027, 39.94, 1.88, 0.69, -3.75, -1.00, 0.50, -0.06, 1.72, 12.02, 0, 3, 3, 2, 0
107168, 39.88, 1.88, 0.69, 3.56, 0.37, 0.50, -0.98, -0.40, 8.78, 0, 3, 3, 2, 0
107310, 39.94, 1.88, 0.75, -7.31, -1.31, -0.56, -1.06, 0.62, 9.64, 0, 3, 3, 2, 0
107452, 39.94, 1.94, 0.75, -1.31, -1.06, -0.44, -0.28, 0.69, 10.48, 0, 3, 3, 2, 0
107598, 39.94, 1.94, 0.81, -2.94, -1.56, -0.63, 0.47, -0.14, 9.69, 0, 3, 3, 2, 0
107742, 40.00, 2.19, 0.88, 1.37, -1.19, -1.25, 1.00, 0.50, 10.39, 0, 3, 3, 2, 0
107884, 40.19, 2.63, 1.00, -3.19, -2.13, -2.00, 1.37, 0.17, 9.78, 0, 3, 3, 2, 0
108024, 40.63, 3.31, 0.94, 2.00, -0.25, -4.44, 1.10, -0.18, 10.20, 0, 3, 3, 2, 0
108167, 41.38, 3.38, 1.12, -5.88, -1.12, -6.00, 0.59, -0.80, 9.33, 0, 3, 3, 2, 0
108308, 42.38, 3.56, 1.19, 1.19, -1.00, -8.31, 0.72, -0.69, 10.16, 0, 3, 3, 2, 0
108453, 43.69, 3.81, 1.19, -2.81, -2.06, -10.81, 0.54, -1.56, 9.28, 0, 3, 3, 2, 0
108597, 45.31, 4.19, 1.75, 2.13, -1.06, -13.50, 0.92, -0.79, 9.69, 0, 3, 3, 2, 0
108739, 47.38, 4.56, 1.75, 1.63, -1.56, -16.87, 0.39, -1.61, 10.45, 0, 3, 3, 2, 0
108937, 50.94, 5.00, 1.75, -0.88, -2.81, -20.00, 0.42, -1.91, 10.05, 0, 3, 3, 2, 0
109077, 53.88, 5.38, 1.37, -1.37, -2.13, -24.12, 0.52, -1.48, 9.85, 0, 3, 3, 2, 0
109218, 57.50, 5.63, 1.25, -5.31, -2.00, -27.69, -0.14, -2.62, 9.43, 0, 3, 3, 2, 0
109364, 61.38, 5.75, 0.69, 6.19, -0.56, -28.75, -0.14, -2.82, 9.83, 0, 3, 3, 2, 0
109505, 65.62, 5.88, -0.44, 2.13, -1.25, -30.19, 0.31, -2.16, 9.50, 0, 3, 3, 2, 0
109646, 69.75, 6.06, -1.31, 1.88, -1.69, -30.44, 0.09, -2.39, 9.40, 0, 3, 3, 2, 0
109787, 73.56, 6.06, -1.44, 2.44, -3.56, -31.00, 0.07, -2.24, 9.35, 0, 3, 3, 2, 0
109929, 78.06, 6.13, -2.31, -1.63, -1.06, -30.56, -0.12, -3.38, 9.21, 0, 3, 3, 2, 0
110070, 82.25, 5.94, -3.31, 0.44, -1.56, -31.31, 0.24, -2.44, 9.04, 0, 3, 3, 2, 0
110218, 86.62, 6.13, -4.31, 7.56, -3.56, -34.13, -0.09, -0.73, 11.79, 0, 3, 3, 2, 0
110360, 91.19, 6.13, -4.81, -0.31, -3.63, -33.19, -0.09, -2.89, 8.94, 0, 3, 3, 2, 0
110501, 95.62, 6.13, -5.50, 7.38, -2.19, -32.38, 1.13, -1.48, 10.85, 0, 3, 3, 2, 0
110643, 99.94, 6.06, -6.63, 3.63, -3.88, -31.87, 1.66, -2.16, 10.42, 0, 3, 3, 2, 0
110784, 104.37, 5.88, -7.56, 0.37, -1.81, -29.44, 0.83, -1.92, 9.49, 0, 3, 3, 2, 0
110926, 108.25, 5.56, -8.06, 7.75, 1.00, -27.69, 0.93, -0.63, 11.67, 0, 3, 3, 2, 0
111073, 111.69, 5.25, -8.56, 8.75, -3.25, -23.50, 0.70, -1.75, 9.77, 0, 3, 3, 2, 0
111216, 114.62, 5.06, -8.75, 2.50, -2.25, -20.56, 1.55, -0.36, 9.98, 0, 3, 3, 2, 0
111357, 117.19, 5.00, -9.25, 11.56, -0.88, -16.94, 1.26, -0.54, 10.33, 0, 3, 3, 2, 0
111540, 119.62, 4.50, -10.13, 18.12, 2.69, -12.88, 0.84, 1.11, 11.08, 0, 3, 3, 2, 0
111681, 120.87, 4.19, -10.44, -3.31, 0.56, -7.44, 1.15, 1.24, 11.30, 0, 3, 3, 2, 0
111823, 121.75, 4.00, -10.81, 11.44, 0.69, -6.13, 0.29, 0.19, 9.56, 0, 3, 3, 2, 0
111969, 122.31, 3.94, -11.06, -1.37, 1.00, -3.13, 0.92, 0.05, 8.91, 0, 3, 3, 2, 0
112111, 122.69, 3.88, -11.13, -10.69, 0.94, -1.12, 1.34, 2.25, 11.73, 0, 3, 3, 2, 0
112251, 122.87, 3.81, -11.25, -11.00, 0.37, 0.25, 0.62, -0.26, 7.46, 0, 3, 3, 2, 0
112392, 122.81, 3.94, -11.38, 7.81, 1.44, 0.12, 0.36, 1.37, 10.07, 0, 3, 3, 2, 0
112535, 122.69, 4.00, -11.38, 8.00, -0.81, 0.19, 1.72, 2.19, 12.01, 0, 3, 3, 2, 0
112676, 122.50, 4.00, -11.31, 8.31, 1.50, 0.25, 1.13, 2.02, 9.68, 0, 3, 3, 2, 0
112817, 122.25, 4.00, -11.50, 8.94, -0.50, 1.50, 1.98, 2.67, 12.12, 0, 3, 3, 2, 0
112962, 121.81, 4.00, -11.69, 0.75, 0.69, 3.75, 0.82, 1.31, 8.86, 0, 3, 3, 2, 0
113103, 121.37, 4.00, -11.69, -2.88, -0.06, 3.44, 1.56, 1.22, 9.55, 0, 3, 3, 2, 0
113247, 121.00, 4.13, -11.63, -1.94, -0.81, 1.75, 1.97, 1.48, 10.21, 0, 3, 3, 2, 0
113390, 120.69, 4.13, -11.56, 8.50, -1.19, 1.19, 0.92, 0.37, 8.76, 0, 3, 3, 2, 0
