Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
36369, 60.81, -4.56, -3.50, 0.63, 0.25, 0.50, 0.52, 1.34, 10.52, 0, 3, 3, 2, 0
36408, 60.75, -4.31, -3.50, -1.12, 0.00, 1.00, 0.48, 1.14, 10.42, 0, 3, 3, 2, 0
36449, 60.75, -4.31, -3.50, -2.69, -0.31, 1.19, 0.46, 1.06, 9.64, 0, 3, 3, 2, 0
36488, 60.69, -4.31, -3.56, 4.25, -0.12, 0.00, 0.61, 1.12, 9.96, 0, 3, 3, 2, 0
36524, 60.69, -4.31, -3.50, -2.31, 0.06, 1.63, 0.52, 0.88, 9.63, 0, 3, 3, 2, 0
36561, 60.63, -4.31, -3.56, 1.12, 0.06, 0.69, 0.89, 0.51, 9.09, 0, 3, 3, 2, 0
36599, 60.56, -4.31, -3.56, -0.37, 0.06, 1.44, 0.79, 0.35, 8.66, 0, 3, 3, 2, 0
36638, 60.56, -4.31, -3.56, 0.69, -0.06, 1.44, 0.71, 1.16, 10.06, 0, 3, 3, 2, 0
36677, 60.50, -4.31, -3.56, -1.44, 0.19, 1.69, 0.58, 0.62, 8.83, 0, 3, 3, 2, 0
36713, 60.44, -4.31, -3.63, 2.13, 0.06, 1.50, 0.87, 0.65, 9.14, 0, 3, 3, 2, 0
36751, 60.38, -3.75, -3.69, 0.81, 0.00, 1.94, 1.28, 1.23, 10.13, 0, 3, 3, 2, 0
36790, 60.25, -3.44, -3.75, 1.12, 0.00, 2.00, 1.20, 0.98, 9.56, 0, 3, 3, 2, 0
36826, 60.19, -3.19, -3.81, 0.31, 0.06, 2.00, 0.92, 0.94, 9.53, 0, 3, 3, 2, 0
36862, 60.06, -2.38, -4.00, 0.00, 0.19, 2.38, 1.01, 1.03, 9.67, 0, 3, 3, 2, 0
36902, 59.94, -1.63, -4.19, -1.81, 0.12, 2.69, 1.15, 1.15, 9.70, 0, 3, 3, 2, 0
36941, 59.81, -1.37, -4.31, 1.31, 0.19, 2.69, 1.03, 1.08, 9.76, 0, 3, 3, 2, 0
36977, 59.75, -1.37, -4.31, 0.12, 0.31, 3.00, 1.18, 1.06, 9.41, 0, 3, 3, 2, 0
37057, 59.38, -0.06, -4.63, 1.37, 0.37, 3.31, 1.11, 1.15, 9.71, 0, 3, 3, 2, 0
37094, 59.25, 0.25, -4.63, -1.81, 0.25, 4.25, 0.79, 0.83, 9.14, 0, 3, 3, 2, 0
37130, 59.13, 0.25, -4.63, 0.37, 0.25, 3.94, 0.87, 0.72, 9.17, 0, 3, 3, 2, 0
37166, 58.94, 0.56, -4.75, -1.00, 0.44, 4.50, 1.05, 1.26, 9.79, 0, 3, 3, 2, 0
37204, 58.75, 0.75, -4.75, 0.12, 0.56, 4.69, 1.10, 1.11, 9.79, 0, 3, 3, 2, 0
37242, 58.56, 1.12, -4.94, -1.12, 0.81, 5.44, 0.75, 1.11, 9.48, 0, 3, 3, 2, 0
37278, 58.31, 1.63, -5.13, -0.44, 0.56, 5.81, 1.10, 0.90, 9.46, 0, 3, 3, 2, 0
37315, 58.13, 1.94, -5.25, -0.12, 0.56, 6.06, 1.01, 0.91, 9.50, 0, 3, 3, 2, 0
37354, 57.88, 2.25, -5.38, -1.44, 0.56, 6.75, 0.86, 1.13, 9.21, 0, 3, 3, 2, 0
37392, 57.63, 2.50, -5.44, 3.69, 0.50, 6.25, 0.95, 1.57, 10.24, 0, 3, 3, 2, 0
37430, 57.38, 2.50, -5.44, -2.63, 1.19, 7.88, 0.57, 0.89, 8.38, 0, 3, 3, 2, 0
37466, 57.13, 2.50, -5.44, 5.19, 0.69, 6.31, 1.21, 2.28, 10.71, 0, 3, 3, 2, 0
37504, 56.88, 2.50, -5.38, -2.75, 0.88, 7.94, 0.50, 0.92, 9.12, 0, 3, 3, 2, 0
37540, 56.56, 2.50, -5.38, 3.38, 0.56, 7.00, 0.80, 1.84, 10.25, 0, 3, 3, 2, 0
37575, 56.31, 2.50, -5.31, 2.50, 0.37, 6.88, 0.50, 0.76, 8.49, 0, 3, 3, 2, 0
37612, 56.06, 2.56, -5.25, -3.50, 0.44, 8.19, 0.63, 0.85, 8.93, 0, 3, 3, 2, 0
37695, 55.44, 2.56, -5.13, 0.44, 0.44, 8.06, 0.92, 1.44, 9.59, 0, 3, 3, 2, 0
37734, 55.06, 2.63, -5.13, -1.25, 0.44, 8.56, 1.02, 1.15, 9.51, 0, 3, 3, 2, 0
37771, 54.75, 2.75, -5.19, -0.75, 0.94, 8.75, 0.45, 0.80, 9.04, 0, 3, 3, 2, 0
37808, 54.50, 2.81, -5.25, 0.37, 0.63, 8.56, 0.71, 1.57, 9.90, 0, 3, 3, 2, 0
37847, 54.13, 2.81, -5.19, 1.69, 0.94, 8.50, 0.60, 1.24, 9.10, 0, 3, 3, 2, 0
37883, 53.81, 2.81, -5.13, 0.50, 0.88, 8.81, 0.62, 1.66, 9.84, 0, 3, 3, 2, 0
37920, 53.50, 2.81, -5.06, -2.31, 0.69, 8.81, 0.59, 0.93, 9.16, 0, 3, 3, 2, 0
37961, 53.13, 2.81, -5.06, 2.94, 0.63, 7.94, 0.60, 1.98, 10.59, 0, 3, 3, 2, 0
37998, 52.88, 2.81, -5.00, -5.31, 0.69, 9.06, 0.67, 0.68, 8.76, 0, 3, 3, 2, 0
38036, 52.56, 2.81, -4.88, -2.13, 1.06, 8.69, 0.93, 1.13, 9.25, 0, 3, 3, 2, 0
38073, 52.25, 2.81, -4.88, 0.69, 0.88, 7.88, 0.99, 1.16, 9.79, 0, 3, 3, 2, 0
38126, 51.88, 2.81, -4.75, 0.94, 0.88, 7.88, 0.78, 0.75, 9.07, 0, 3, 3, 2, 0
38165, 51.56, 2.81, -4.69, 0.25, 1.00, 7.69, 0.88, 1.53, 10.04, 0, 3, 3, 2, 0
38202, 51.25, 2.81, -4.63, -3.25, 0.69, 7.50, 0.56, 0.76, 9.05, 0, 3, 3, 2, 0
38242, 51.00, 2.81, -4.56, 0.63, 0.94, 6.00, 0.45, 1.33, 10.02, 0, 3, 3, 2, 0
38279, 50.81, 2.81, -4.50, -1.19, 0.69, 5.88, 0.87, 0.91, 9.48, 0, 3, 3, 2, 0
38319, 50.56, 2.81, -4.44, -2.44, 0.50, 5.63, 0.76, 1.06, 9.84, 0, 3, 3, 2, 0
38400, 50.19, 2.81, -4.31, 2.00, 0.69, 4.31, 0.10, 0.26, 8.80, 0, 3, 3, 2, 0
38436, 50.00, 2.81, -4.25, -6.44, 0.88, 5.25, 0.39, 0.16, 8.72, 0, 3, 3, 2, 0
38472, 49.81, 2.81, -4.25, 0.88, 0.63, 3.81, 0.52, 0.20, 8.94, 0, 3, 3, 2, 0
38512, 49.69, 2.75, -4.19, 0.31, 0.88, 3.88, 0.44, 0.54, 9.33, 0, 3, 3, 2, 0
38550, 49.56, 2.75, -4.13, 0.81, 0.81, 3.56, 0.70, 0.71, 9.54, 0, 3, 3, 2, 0
38587, 49.44, 2.75, -4.13, 1.50, 0.44, 2.50, 0.31, 1.29, 10.18, 0, 3, 3, 2, 0
38623, 49.31, 2.75, -4.06, -2.69, 0.50, 2.69, 0.00, 0.37, 8.94, 0, 3, 3, 2, 0
38661, 49.25, 2.75, -4.06, -4.75, 0.37, 2.81, 0.20, 0.93, 9.99, 0, 3, 3, 2, 0
38701, 49.19, 2.75, -4.06, 2.31, 0.56, 0.94, 0.35, 0.49, 9.16, 0, 3, 3, 2, 0
38736, 49.19, 2.75, -3.94, -3.31, 0.25, 1.19, 0.27, 1.12, 9.92, 0, 3, 3, 2, 0
38775, 49.19, 2.75, -3.88, -2.63, 0.25, 0.00, -0.04, 0.29, 8.92, 0, 3, 3, 2, 0
38813, 49.19, 2.75, -3.81, -2.56, 0.12, -0.69, 0.10, 0.56, 9.69, 0, 3, 3, 2, 0
38851, 49.19, 2.69, -3.69, -2.44, 0.63, -0.63, 0.53, 0.42, 9.61, 0, 3, 3, 2, 0
38888, 49.25, 2.69, -3.56, -5.38, 0.25, -0.88, 0.15, 0.14, 9.38, 0, 3, 3, 2, 0
38925, 49.31, 2.63, -3.44, 0.06, -0.31, -2.50, 0.35, 0.19, 9.46, 0, 3, 3, 2, 0
38963, 49.38, 2.63, -3.38, -2.19, -0.31, -2.63, -0.11, -0.37, 8.83, 0, 3, 3, 2, 0
39051, 49.63, 2.63, -3.13, -3.00, -0.19, -3.44, -0.05, -0.20, 9.41, 0, 3, 3, 2, 0
39088, 49.81, 2.56, -3.00, -2.81, -0.19, -4.13, -0.06, 0.01, 9.78, 0, 3, 3, 2, 0
39126, 50.00, 2.56, -2.94, 3.06, -0.12, -5.31, -0.03, -0.13, 9.76, 0, 3, 3, 2, 0
39164, 50.13, 2.56, -2.94, 2.88, 0.19, -5.50, 0.03, -0.47, 9.36, 0, 3, 3, 2, 0
39203, 50.31, 2.50, -2.88, -4.81, 0.37, -4.69, 0.10, -0.03, 9.63, 0, 3, 3, 2, 0
39240, 50.50, 2.50, -2.88, 0.88, 0.06, -5.81, -0.09, 0.43, 10.49, 0, 3, 3, 2, 0
39278, 50.75, 2.50, -2.88, -0.69, 0.37, -5.81, 0.16, -0.80, 8.82, 0, 3, 3, 2, 0
39318, 51.00, 2.50, -2.88, -0.31, 0.25, -6.19, -0.07, -0.10, 9.43, 0, 3, 3, 2, 0
39356, 51.19, 2.50, -2.81, 0.75, -0.19, -6.81, 0.25, 0.31, 9.60, 0, 3, 3, 2, 0
39394, 51.44, 2.50, -2.81, 0.75, -0.31, -7.38, -0.01, 0.15, 9.76, 0, 3, 3, 2, 0
39431, 51.75, 2.44, -2.75, -2.25, -0.19, -7.38, -0.01, 0.00, 9.51, 0, 3, 3, 2, 0
39469, 52.00, 2.38, -2.63, -3.31, -0.63, -7.69, -0.01, -0.25, 9.40, 0, 3, 3, 2, 0
39506, 52.25, 2.38, -2.56, -1.50, -0.50, -8.44, -0.06, -0.11, 9.80, 0, 3, 3, 2, 0
39546, 52.56, 2.25, -2.25, -5.19, -0.37, -7.75, -0.31, -0.68, 9.23, 0, 3, 3, 2, 0
39581, 52.94, 2.25, -2.13, -4.88, -0.44, -8.25, -0.11, -0.78, 9.02, 0, 3, 3, 2, 0
39617, 53.19, 2.13, -1.94, 1.00, -0.31, -9.38, 0.14, -0.18, 10.13, 0, 3, 3, 2, 0
39655, 53.50, 2.13, -1.94, 0.75, -0.12, -9.13, -0.06, -0.14, 10.11, 0, 3, 3, 2, 0
39734, 54.25, 2.13, -1.81, -3.56, -0.12, -9.38, 0.05, -0.61, 9.39, 0, 3, 3, 2, 0
39769, 54.63, 2.00, -1.69, 0.94, -0.63, -10.31, -0.06, -0.25, 9.83, 0, 3, 3, 2, 0
39808, 54.94, 2.00, -1.63, -0.44, -0.37, -9.94, 0.18, -0.44, 9.53, 0, 3, 3, 2, 0
39843, 55.31, 1.88, -1.25, 2.94, -0.56, -10.19, 0.20, 0.19, 10.40, 0, 3, 3, 2, 0
39879, 55.69, 1.81, -1.12, -3.44, -0.37, -9.00, 0.00, -1.16, 8.50, 0, 3, 3, 2, 0
39917, 55.94, 1.81, -1.12, -4.50, -0.31, -8.69, 0.31, 0.00, 10.40, 0, 3, 3, 2, 0
39957, 56.31, 1.81, -1.12, 2.81, -0.37, -9.69, 0.34, -0.41, 9.42, 0, 3, 3, 2, 0
39993, 56.69, 1.81, -1.19, 1.37, -0.37, -9.31, 0.15, -0.33, 9.90, 0, 3, 3, 2, 0
40032, 57.06, 1.75, -1.06, -1.19, -0.44, -9.13, 0.22, -0.56, 9.58, 0, 3, 3, 2, 0
40069, 57.31, 1.75, -1.06, -0.88, -0.19, -9.06, 0.22, 0.08, 10.49, 0, 3, 3, 2, 0
40108, 57.69, 1.75, -1.19, 4.19, -0.06, -10.31, -0.06, -0.57, 9.59, 0, 3, 3, 2, 0
40143, 58.06, 1.75, -1.12, -1.75, -0.44, -9.44, -0.40, -0.48, 9.76, 0, 3, 3, 2, 0
40180, 58.38, 1.75, -1.19, -0.94, -0.37, -9.44, -0.21, -0.50, 9.36, 0, 3, 3, 2, 0
40219, 58.75, 1.75, -1.19, -0.37, -0.31, -9.81, 0.04, -0.41, 9.84, 0, 3, 3, 2, 0
40259, 59.13, 1.69, -1.19, 0.63, -0.06, -9.31, -0.34, -0.01, 10.04, 0, 3, 3, 2, 0
40312, 59.63, 1.37, -0.94, 0.75, -0.44, -9.25, -0.37, -0.01, 9.90, 0, 3, 3, 2, 0
40393, 60.31, 1.25, -0.88, 2.63, -0.81, -8.13, -0.20, 0.14, 10.30, 0, 3, 3, 2, 0
40431, 60.50, 1.25, -0.94, 4.50, -1.00, -7.63, -0.37, -0.45, 8.99, 0, 3, 3, 2, 0
40470, 60.75, 1.31, -0.94, -1.19, -1.37, -6.06, -0.33, -0.14, 9.55, 0, 3, 3, 2, 0
40509, 61.00, 1.37, -1.06, -0.50, -1.50, -5.56, -0.26, -0.35, 9.25, 0, 3, 3, 2, 0
40545, 61.19, 1.37, -1.06, 1.69, -1.44, -5.13, 0.17, 0.14, 9.80, 0, 3, 3, 2, 0
40585, 61.44, 1.44, -1.12, 0.94, -0.94, -4.75, -0.04, -0.10, 8.92, 0, 3, 3, 2, 0
40622, 61.56, 1.44, -1.19, -2.06, -1.06, -4.38, 0.27, 0.19, 9.43, 0, 3, 3, 2, 0
40660, 61.75, 1.50, -1.25, 2.25, -1.00, -4.69, -0.31, 0.16, 9.28, 0, 3, 3, 2, 0
40696, 61.88, 1.50, -1.31, 1.81, -0.50, -4.25, 0.33, 0.65, 9.91, 0, 3, 3, 2, 0
40733, 62.00, 1.50, -1.37, 1.25, -0.19, -3.69, 0.38, 0.17, 9.16, 0, 3, 3, 2, 0
40772, 62.13, 1.50, -1.37, -1.12, -0.37, -3.50, 0.60, 0.73, 10.23, 0, 3, 3, 2, 0
40812, 62.31, 1.50, -1.44, 3.75, -0.19, -3.94, 0.46, -0.45, 9.07, 0, 3, 3, 2, 0
40848, 62.38, 1.50, -1.44, 1.69, 0.63, -3.31, 0.03, 0.25, 9.86, 0, 3, 3, 2, 0
40885, 62.50, 1.44, -1.37, -2.44, 1.06, -2.44, -0.21, -0.19, 9.11, 0, 3, 3, 2, 0
40923, 62.63, 1.37, -1.37, 0.88, 1.50, -3.19, 0.53, 0.70, 10.40, 0, 3, 3, 2, 0
40962, 62.69, 1.31, -1.37, -0.75, 1.37, -2.81, 0.15, 0.53, 10.19, 0, 3, 3, 2, 0
40997, 62.81, 1.25, -1.31, 0.00, 2.06, -3.19, -0.08, -0.13, 9.06, 0, 3, 3, 2, 0
41083, 63.06, 1.12, -1.25, -1.63, 1.69, -3.00, 0.02, -0.01, 9.15, 0, 3, 3, 2, 0
41122, 63.19, 1.06, -1.25, 1.88, 1.00, -3.44, -0.39, 0.43, 9.99, 0, 3, 3, 2, 0
41160, 63.31, 1.06, -1.19, -4.25, 0.69, -2.19, -0.49, -0.95, 8.77, 0, 3, 3, 2, 0
41197, 63.44, 1.00, -1.25, 1.94, 0.69, -2.56, -0.23, 0.28, 10.15, 0, 3, 3, 2, 0
41235, 63.50, 1.00, -1.25, -1.06, 0.44, -1.94, -0.06, 0.00, 9.02, 0, 3, 3, 2, 0
41274, 63.56, 1.00, -1.31, 4.31, -0.06, -2.81, -0.24, 0.52, 10.15, 0, 3, 3, 2, 0
41313, 63.69, 1.00, -1.25, -4.00, 0.06, -1.06, -0.10, -0.21, 8.99, 0, 3, 3, 2, 0
41352, 63.75, 1.00, -1.37, 6.25, -0.31, -2.88, 0.33, 0.77, 10.29, 0, 3, 3, 2, 0
41388, 63.81, 1.00, -1.37, -2.38, -0.37, -1.06, -0.10, -0.03, 9.00, 0, 3, 3, 2, 0
41425, 63.88, 1.00, -1.37, 0.06, -0.25, -1.19, -0.11, 0.63, 9.98, 0, 3, 3, 2, 0
41464, 63.94, 1.00, -1.44, 2.56, -0.25, -1.50, -0.16, 0.13, 9.44, 0, 3, 3, 2, 0
41504, 63.94, 1.00, -1.44, -0.19, -0.25, -0.88, 0.11, 0.31, 9.56, 0, 3, 3, 2, 0
41540, 64.00, 1.00, -1.50, 3.00, -0.56, -1.37, -0.02, 0.36, 9.79, 0, 3, 3, 2, 0
41579, 64.06, 1.00, -1.50, -0.37, 0.25, -0.50, -0.46, 0.31, 9.28, 0, 3, 3, 2, 0
41616, 64.06, 1.00, -1.50, -0.19, 0.06, -0.63, 0.07, 0.37, 9.50, 0, 3, 3, 2, 0
41651, 64.12, 1.00, -1.56, 4.88, -0.31, -1.37, 0.33, 0.76, 10.43, 0, 3, 3, 2, 0
41733, 64.12, 1.00, -1.63, 2.38, -0.12, -0.31, -0.16, 0.85, 10.11, 0, 3, 3, 2, 0
41768, 64.12, 1.00, -1.63, -0.94, 0.12, 0.19, 0.00, 0.25, 9.16, 0, 3, 3, 2, 0
41803, 64.12, 1.00, -1.63, 2.94, -0.19, -0.50, 0.34, 0.65, 10.06, 0, 3, 3, 2, 0
41841, 64.12, 1.00, -1.69, -0.88, 0.06, 0.25, 0.00, 0.33, 9.62, 0, 3, 3, 2, 0
41878, 64.12, 1.00, -1.69, 1.50, 0.50, 0.25, 0.05, 0.44, 9.23, 0, 3, 3, 2, 0
41917, 64.06, 0.94, -1.69, -3.13, 0.81, 1.37, -0.50, -0.20, 8.60, 0, 3, 3, 2, 0
41953, 64.06, 0.94, -1.81, 3.94, 0.63, 0.37, -0.10, 0.49, 9.46, 0, 3, 3, 2, 0
41990, 64.06, 0.94, -1.81, -1.06, 0.44, 1.25, 0.20, 0.28, 9.37, 0, 3, 3, 2, 0
42028, 64.06, 0.94, -1.81, -0.25, 0.25, 0.88, -0.10, 0.62, 9.43, 0, 3, 3, 2, 0
42066, 64.00, 0.88, -1.94, 1.00, 0.31, 1.12, -0.11, 0.72, 9.47, 0, 3, 3, 2, 0
42107, 63.94, 0.88, -2.06, -0.56, 0.25, 1.06, -0.28, 0.52, 9.31, 0, 3, 3, 2, 0
42143, 63.94, 0.88, -2.13, -1.12, 0.06, 1.12, -0.05, 0.85, 9.85, 0, 3, 3, 2, 0
42180, 63.88, 0.88, -2.13, -1.50, -0.25, 0.88, 0.14, 0.13, 9.10, 0, 3, 3, 2, 0
42219, 63.88, 0.88, -2.19, -0.63, 0.06, 1.31, 0.04, 0.13, 9.04, 0, 3, 3, 2, 0
42254, 63.81, 0.88, -2.25, 2.69, 0.19, 0.88, 0.14, 0.17, 9.37, 0, 3, 3, 2, 0
42291, 63.75, 0.88, -2.25, 1.06, 0.31, 1.69, 0.00, 0.76, 9.83, 0, 3, 3, 2, 0
42331, 63.75, 0.88, -2.31, -3.94, 0.31, 2.06, -0.56, -0.07, 8.86, 0, 3, 3, 2, 0
42411, 63.63, 0.88, -2.31, 5.94, -0.25, 0.31, -0.16, -0.08, 8.76, 0, 3, 3, 2, 0
42446, 63.63, 0.88, -2.25, -2.88, -0.12, 1.63, -0.22, 0.67, 10.06, 0, 3, 3, 2, 0
42482, 63.56, 0.88, -2.31, 5.69, -0.75, 0.25, -0.32, -0.36, 8.23, 0, 3, 3, 2, 0
42537, 63.50, 0.88, -2.31, 2.81, -0.31, 0.88, 0.42, 0.59, 9.49, 0, 3, 3, 2, 0
42573, 63.44, 0.88, -2.19, -5.69, -0.12, 2.13, 0.36, 0.45, 8.86, 0, 3, 3, 2, 0
42610, 63.38, 0.88, -2.25, 2.44, -0.25, 1.06, -0.24, 1.26, 10.40, 0, 3, 3, 2, 0
42649, 63.38, 0.88, -2.31, -2.50, -0.06, 2.31, 0.11, 0.08, 8.67, 0, 3, 3, 2, 0
42686, 63.31, 0.88, -2.38, 7.56, -0.06, 0.50, 0.00, 1.26, 10.66, 0, 3, 3, 2, 0
42723, 63.25, 0.88, -2.38, 1.37, -0.12, 1.31, 0.01, 0.56, 9.49, 0, 3, 3, 2, 0
42759, 63.19, 0.88, -2.31, -4.63, 0.19, 1.81, 0.21, 1.01, 10.00, 0, 3, 3, 2, 0
42795, 63.13, 0.88, -2.25, -2.06, 0.56, 1.19, 0.42, 0.58, 9.40, 0, 3, 3, 2, 0
42832, 63.13, 0.88, -2.25, 1.75, 0.31, 0.75, 0.62, 0.86, 10.24, 0, 3, 3, 2, 0
42873, 63.06, 0.88, -2.25, 2.25, 1.06, 0.44, -0.17, -0.50, 7.77, 0, 3, 3, 2, 0
42909, 63.00, 0.81, -2.19, -3.56, 1.69, 2.06, -0.68, 0.21, 8.00, 0, 3, 3, 2, 0
42945, 63.00, 0.75, -2.19, 1.75, 0.81, 0.19, 0.13, 1.52, 10.43, 0, 3, 3, 2, 0
42983, 63.00, 0.75, -2.06, -0.25, 0.63, 0.31, -0.20, 0.35, 8.76, 0, 3, 3, 2, 0
43065, 62.94, 0.75, -1.94, -1.81, 0.81, 0.81, 0.03, 0.41, 9.69, 0, 3, 3, 2, 0
43101, 62.94, 0.69, -1.88, -2.81, 0.75, 0.88, 0.00, 0.14, 9.22, 0, 3, 3, 2, 0
43143, 62.94, 0.69, -1.88, 2.31, 1.19, 0.25, -0.46, 1.30, 10.64, 0, 3, 3, 2, 0
43182, 62.88, 0.63, -1.81, -2.69, 1.25, 1.25, -0.41, -0.02, 8.53, 0, 3, 3, 2, 0
43218, 62.88, 0.56, -1.81, 2.94, 0.81, 0.06, -0.19, 0.31, 9.66, 0, 3, 3, 2, 0
43254, 62.88, 0.56, -1.81, -1.56, 0.19, 0.75, 0.06, 1.33, 10.40, 0, 3, 3, 2, 0
43292, 62.81, 0.56, -1.81, 5.25, 0.06, -0.44, 0.40, 1.33, 10.59, 0, 3, 3, 2, 0
43329, 62.81, 0.56, -1.69, -8.56, -0.69, 0.88, 0.29, -0.31, 8.25, 0, 3, 3, 2, 0
43365, 62.81, 0.56, -1.69, -2.56, -0.37, -0.37, 0.40, 0.71, 10.16, 0, 3, 3, 2, 0
43405, 62.88, 0.56, -1.63, 0.63, -0.12, -0.75, -0.13, 0.57, 10.01, 0, 3, 3, 2, 0
43443, 62.88, 0.56, -1.56, -3.38, 0.12, -0.50, 0.47, -0.04, 9.08, 0, 3, 3, 2, 0
43480, 62.94, 0.56, -1.50, -3.00, 0.44, -0.88, 0.12, -0.11, 9.35, 0, 3, 3, 2, 0
43516, 62.94, 0.56, -1.50, -3.06, -0.19, -0.94, -0.41, 0.10, 9.38, 0, 3, 3, 2, 0
43552, 63.00, 0.56, -1.44, 0.81, 0.63, -1.12, 0.37, 0.30, 9.79, 0, 3, 3, 2, 0
43588, 63.00, 0.56, -1.44, 1.25, -0.12, -1.31, 0.53, 0.30, 9.67, 0, 3, 3, 2, 0
43627, 63.00, 0.56, -1.44, -1.81, 0.56, -0.19, -0.45, -0.38, 8.83, 0, 3, 3, 2, 0
43659, 63.06, 0.56, -1.44, 2.25, -0.37, -1.63, 0.54, 0.50, 10.30, 0, 3, 3, 2, 0
43738, 63.13, 0.56, -1.44, 1.37, 0.12, -1.06, -0.08, -0.04, 9.42, 0, 3, 3, 2, 0
43771, 63.19, 0.56, -1.44, -3.94, -0.06, -0.19, -0.33, -0.25, 8.52, 0, 3, 3, 2, 0
43805, 63.25, 0.56, -1.37, -5.88, -0.69, -0.69, -0.18, -0.40, 8.77, 0, 3, 3, 2, 0
43839, 63.25, 0.63, -1.37, 2.88, -1.06, -2.19, 0.63, 0.82, 10.38, 0, 3, 3, 2, 0
43900, 63.38, 0.63, -1.37, -0.44, -0.63, -1.06, -0.11, 0.22, 9.39, 0, 3, 3, 2, 0
43938, 63.38, 0.63, -1.31, -1.50, 0.00, -0.31, 0.34, 0.01, 9.55, 0, 3, 3, 2, 0
43977, 63.44, 0.63, -1.31, 1.19, -0.19, -1.31, 0.02, 0.53, 9.92, 0, 3, 3, 2, 0
44012, 63.44, 0.63, -1.31, -2.06, -0.25, -0.63, 0.07, -0.13, 8.93, 0, 3, 3, 2, 0
44050, 63.50, 0.63, -1.31, -0.69, -0.37, -1.00, 0.06, 0.10, 9.35, 0, 3, 3, 2, 0
44088, 63.50, 0.69, -1.37, 1.00, -0.37, -1.25, 0.16, 0.41, 9.86, 0, 3, 3, 2, 0
44126, 63.56, 0.63, -1.37, 2.63, 0.06, -1.50, 0.05, 0.38, 10.04, 0, 3, 3, 2, 0
44165, 63.63, 0.63, -1.31, -6.38, 0.50, -0.25, -0.25, -0.62, 8.30, 0, 3, 3, 2, 0
44200, 63.63, 0.63, -1.31, 7.19, -0.12, -2.50, -0.48, -0.35, 8.86, 0, 3, 3, 2, 0
44239, 63.75, 0.63, -1.37, 1.37, 0.37, -1.81, 0.09, 0.46, 9.75, 0, 3, 3, 2, 0
44278, 63.75, 0.63, -1.31, 2.13, 0.19, -1.50, 0.37, 0.74, 10.28, 0, 3, 3, 2, 0
44314, 63.81, 0.63, -1.31, -2.44, 0.31, -0.19, 0.17, 0.15, 9.04, 0, 3, 3, 2, 0
44393, 63.88, 0.63, -1.25, -3.06, 0.00, -0.56, -0.10, 0.20, 9.01, 0, 3, 3, 2, 0
44432, 63.94, 0.63, -1.25, 3.81, 0.06, -1.88, 0.24, 0.41, 10.20, 0, 3, 3, 2, 0
44468, 64.00, 0.63, -1.25, 1.69, 0.19, -1.63, -0.26, -0.40, 8.93, 0, 3, 3, 2, 0
44504, 64.00, 0.63, -1.19, -4.38, 0.37, -0.25, 0.27, 0.38, 9.64, 0, 3, 3, 2, 0
44541, 64.06, 0.63, -1.25, 2.00, 0.12, -1.31, -0.21, -0.15, 8.44, 0, 3, 3, 2, 0
44580, 64.06, 0.63, -1.25, -6.88, 0.75, 0.12, 0.18, -0.43, 8.37, 0, 3, 3, 2, 0
44616, 64.12, 0.63, -1.31, 9.31, 0.63, -1.94, 0.06, 1.03, 10.51, 0, 3, 3, 2, 0
44655, 64.12, 0.63, -1.25, -4.00, 0.44, 0.19, -0.33, 0.33, 9.12, 0, 3, 3, 2, 0
44708, 64.19, 0.63, -1.25, -8.00, 0.19, 0.63, 0.31, 0.11, 9.29, 0, 3, 3, 2, 0
44744, 64.19, 0.63, -1.19, -2.38, 0.06, -0.12, 0.18, 0.00, 9.42, 0, 3, 3, 2, 0
44782, 64.25, 0.63, -1.25, -0.06, 0.31, -0.19, -0.03, 0.13, 8.83, 0, 3, 3, 2, 0
44821, 64.25, 0.63, -1.19, 1.19, -0.37, -1.06, 0.37, 0.31, 9.70, 0, 3, 3, 2, 0
44857, 64.25, 0.63, -1.25, 2.75, 0.00, -0.81, 0.06, 0.56, 9.70, 0, 3, 3, 2, 0
44894, 64.25, 0.63, -1.19, -4.81, 0.06, 0.12, -0.15, -0.06, 9.28, 0, 3, 3, 2, 0
44934, 64.25, 0.63, -1.19, -1.50, 0.50, -0.06, 0.35, 0.37, 10.01, 0, 3, 3, 2, 0
44973, 64.31, 0.63, -1.19, 1.00, 0.06, -0.81, 0.38, 0.41, 9.84, 0, 3, 3, 2, 0
45056, 64.31, 0.56, -1.25, -5.63, 0.81, 0.75, -0.09, -0.43, 8.27, 0, 3, 3, 2, 0
45093, 64.37, 0.50, -1.25, 0.69, 1.19, -0.12, -0.25, 0.44, 9.25, 0, 3, 3, 2, 0
45132, 64.37, 0.50, -1.25, 1.81, 0.81, -0.81, 0.03, 0.59, 9.62, 0, 3, 3, 2, 0
45168, 64.37, 0.44, -1.31, 4.75, 1.12, -1.19, 0.22, 0.45, 9.41, 0, 3, 3, 2, 0
45207, 64.37, 0.37, -1.31, -4.50, 1.25, 0.37, -0.22, 0.05, 8.78, 0, 3, 3, 2, 0
45245, 64.44, 0.37, -1.37, 1.94, 1.31, 0.00, -0.19, 0.96, 10.31, 0, 3, 3, 2, 0
45284, 64.44, 0.31, -1.44, 0.94, 1.06, -0.25, -0.33, 0.54, 9.24, 0, 3, 3, 2, 0
