Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
27813,92.62,13.25,-3.06,-0.56,-5.75,0.81,1.4,1.01,10.05,3,3,1,2,-10
27849,92.62,13.44,-3.06,-0.44,-3.44,-0.56,1.34,0.82,9.88,3,3,1,2,-10
27888,92.69,13.38,-3.13,-1.5,-2.81,-0.56,1.41,0.46,9.67,3,3,1,2,-10
27924,92.69,13.5,-3.06,0.06,-4.38,0.19,1.52,0.22,8.84,3,3,1,2,-10
27986,92.62,13.81,-3,-0.31,-7.5,0.88,1.71,0.29,9.52,3,3,1,2,-10
28023,92.62,14,-3,-0.12,-3.38,-0.5,1.77,0.74,10.42,3,3,1,2,-10
28062,92.69,14.06,-3,-0.56,0.75,-1.37,2.16,0.76,9.73,3,3,1,2,-10
28098,92.75,13.94,-3.06,1.94,1.5,-1.19,2.04,0.77,8.95,3,3,1,2,-10
28136,92.75,13.88,-3.13,1.19,2.81,-0.12,2.03,0.98,9.34,3,3,1,2,-10
28174,92.69,13.75,-3.13,-1.56,5.63,1.06,1.21,1.06,9.13,3,3,1,2,-10
28212,92.62,13.5,-3,0,4.88,1.63,1.58,0.71,9.33,3,3,1,2,-10
28247,92.62,13.44,-3,0.12,1.75,0.94,1.51,0.77,9.77,3,3,1,2,-10
28284,92.62,13.38,-3,0.63,-0.81,0.37,1.38,0.8,9.54,3,3,1,2,-10
28321,92.62,13.38,-3.06,-1.19,-4.19,0.69,1.28,0.8,9.97,3,3,1,2,-10
28363,92.56,13.5,-2.94,-0.94,-3.06,1.19,1.28,0.57,8.79,3,3,1,2,-10
28401,92.5,13.63,-2.88,-1.75,-1,1.25,1.47,0.68,9.31,3,3,1,2,-10
28438,92.5,13.69,-2.88,0.56,-3,0.5,1.41,0.62,8.75,3,3,1,2,-10
28476,92.5,13.75,-2.88,-0.81,-1.56,0.5,1.63,0.57,8.92,3,3,1,2,-10
28515,92.5,13.88,-2.88,2.5,-4,-0.37,1.94,0.73,10.31,3,3,1,2,-10
28553,92.5,13.88,-2.81,-2.44,1.44,0.69,1.84,0.45,10.06,3,3,1,2,-10
28593,92.5,13.75,-2.75,-1.19,3.81,0.94,1.81,0.4,8.6,3,3,1,2,-10
28630,92.44,13.56,-2.75,-2.69,4.31,1.12,1.63,0.42,8.88,3,3,1,2,-10
28667,92.44,13.38,-2.75,1.19,4.56,0.56,1.62,0.62,9.18,3,3,1,2,-10
28705,92.44,13.19,-2.75,0.19,3.56,0.44,1.57,0.7,9.68,3,3,1,2,-10
28742,92.44,13.06,-2.69,-3.25,3.5,0.37,1.39,0.65,9.59,3,3,1,2,-10
28779,92.44,12.63,-2.63,-4.75,0.06,1.31,1.09,0.5,8.96,3,3,1,2,-10
28817,92.37,12.69,-2.63,0.37,-4,0.94,1.21,0.88,9.43,3,3,1,2,-10
28858,92.37,12.88,-2.56,-2.13,-2,1.25,1.08,0.63,9.52,3,3,1,2,-10
28924,92.37,12.69,-2.69,0.81,-1.37,0.06,1.39,0.32,9.79,3,3,1,2,-10
28963,92.37,12.75,-2.69,-1.25,-2.19,0.94,1.35,-0.08,8.94,3,3,1,2,-10
29000,92.31,12.94,-2.63,-0.19,-5.31,1.56,1.49,0.18,9.31,3,3,1,2,-10
29039,92.25,13.06,-2.56,-1.81,-3.75,0.75,1.53,0.48,9.89,3,3,1,2,-10
29078,92.25,13.06,-2.5,0.31,2.31,-0.75,1.67,0.83,9.23,3,3,1,2,-10
29119,92.31,12.94,-2.69,3.38,2.88,-1.25,1.77,1.06,9.95,3,3,1,2,-10
29157,92.31,12.75,-2.69,-2.31,6.88,0.25,1.35,0.62,8.52,3,3,1,2,-10
29194,92.31,12.56,-2.63,0.25,1.44,0.88,1.59,0.43,9.08,3,3,1,2,-10
29232,92.25,12.56,-2.56,-2.25,1.88,2.13,1.37,0.44,9.41,3,3,1,2,-10
29270,92.19,12.44,-2.44,-3.75,4.31,2,1.07,0.2,8.09,3,3,1,2,-10
29307,92.19,12.44,-2.5,3.38,-0.81,-0.63,1.27,0.68,9.4,3,3,1,2,-10
29347,92.19,12.31,-2.5,0.75,3.06,-0.75,1.03,0.47,8.78,3,3,1,2,-10
29387,92.19,12.25,-2.56,0.69,1.31,-0.31,1.26,0.53,9.47,3,3,1,2,-10
29426,92.19,12.19,-2.56,-1.5,3.38,0.75,1.13,0.45,9.07,3,3,1,2,-10
29463,92.19,12.06,-2.5,-0.5,1.81,0.88,1.08,0.43,8.51,3,3,1,2,-10
29501,92.12,12.06,-2.5,1.5,-0.12,0.5,1.25,0.77,9.8,3,3,1,2,-10
29541,92.12,12,-2.56,-1.37,3.25,-0.31,1.13,0.46,9.51,3,3,1,2,-10
29582,92.19,11.88,-2.56,1.63,2.38,-0.5,1.15,0.3,8.83,3,3,1,2,-10
29621,92.19,11.81,-2.63,0.63,0.31,0.5,1,0.56,9.49,3,3,1,2,-10
29658,92.12,11.75,-2.63,-1.12,1.94,0.81,0.82,0.46,9.03,3,3,1,2,-10
29694,92.12,11.69,-2.63,1.75,0.69,0.19,1.15,0.49,9.41,3,3,1,2,-10
29732,92.12,11.69,-2.69,2.69,2,-0.56,0.99,0.74,10.1,3,3,1,2,-10
29771,92.12,11.56,-2.69,-0.25,2.38,-0.37,0.77,0.55,9.66,3,3,1,2,-10
29811,92.12,10.94,-2.75,-0.5,0.25,-0.12,0.64,0.6,9.72,3,3,1,2,-10
29881,92.12,9.94,-2.88,0.94,-4.25,1.44,0.37,0.64,9.6,3,3,1,2,-10
29922,92.06,10.13,-2.94,1.37,-3,0.56,0.24,0.66,9.75,3,3,1,2,-10
30062,92.12,10.25,-3.13,-6.38,3.69,0.56,0.51,0.07,8.66,3,3,1,2,-10
30099,92.19,10.19,-3.25,4.5,-1.31,-1.06,0.59,0.95,9.54,3,3,1,2,-10
30137,92.19,10.19,-3.38,0.63,3.94,-0.44,0.57,1.2,10.18,3,3,1,2,-10
30175,92.19,10,-3.31,1.06,4.38,-0.31,0.09,0.62,8.58,3,3,1,2,-10
30215,92.19,9.88,-3.31,0.19,1.37,1,0.26,0.35,8.86,3,3,1,2,-10
30251,92.12,9.88,-3.38,0.25,-0.25,0.5,0.19,0.54,10.45,3,3,1,2,-10
30286,92.12,9.81,-3.31,-2.44,2.56,0.56,-0.25,0.26,10.11,3,3,1,2,-10
30324,92.12,9.81,-3.25,-0.5,-0.37,0.06,0.03,0.48,9.83,3,3,1,2,-10
30359,92.12,9.81,-3.25,1.31,-2.31,-0.44,0.14,0.58,9.27,3,3,1,2,-10
30396,92.12,9.94,-3.31,2.88,-3.44,-0.69,0.26,0.87,9.91,3,3,1,2,-10
30436,92.19,10,-3.38,0.56,-0.37,-0.94,0.58,0.77,10.16,3,3,1,2,-10
30475,92.19,10,-3.31,-2.38,0.31,-0.06,0.49,0.49,9.25,3,3,1,2,-10
30511,92.19,10.06,-3.19,-1.44,-5,1.25,0.67,0.33,8.78,3,3,1,2,-10
30547,92.12,10.25,-3.19,-2.38,-4.63,0.81,1.01,0.68,9.86,3,3,1,2,-10
30585,92.19,10.38,-3.13,0.12,-1.88,-0.81,1.13,0.67,9.67,3,3,1,2,-10
30623,92.25,10.19,-3.19,0.25,2.25,-1.56,1.21,0.58,9.75,3,3,1,2,-10
30662,92.25,9.94,-3.19,-1.88,5,-0.69,1.22,0.22,9.09,3,3,1,2,-10
30698,92.25,9.81,-3.19,0.44,2.13,0.75,1.05,0.2,8.39,3,3,1,2,-10
30737,92.25,9.75,-3.19,-0.06,-0.56,1.06,1.03,0.33,8.97,3,3,1,2,-10
30776,92.19,9.75,-3.19,2.44,1.25,0.06,0.77,0.39,9.57,3,3,1,2,-10
30812,92.25,9.75,-3.44,7.44,0.94,-1.75,0.81,1.15,12.32,3,3,1,2,-10
30849,92.25,9.63,-3.31,-2.38,4.31,-1.25,0.31,0.25,8.78,3,3,1,2,-10
30911,92.31,9.88,-3.44,-0.37,-5.56,1.12,1.09,0.79,10.04,3,3,1,2,-10
30951,92.31,10.06,-3.38,-2.94,-2.69,0.88,0.99,0.87,10.06,3,3,1,2,-10
30989,92.25,10.06,-3.31,-0.88,-0.37,0.56,1.12,0.58,8.45,3,3,1,2,-10
31028,92.25,10.19,-3.38,0.06,-5.44,0.25,1.05,0.65,8.98,3,3,1,2,-10
31064,92.31,10.25,-3.38,1.25,-6.31,0.56,0.66,0.4,8.62,3,3,1,2,-10
31100,92.31,10.5,-3.5,2.44,-7.25,-0.06,1.14,0.76,11.23,3,3,1,2,-10
31138,92.31,10.63,-3.5,-3.31,0.12,-0.19,1.34,-0.04,9.58,3,3,1,2,-10
31179,92.31,10.5,-3.38,0.5,3.31,-0.06,1.35,0.64,9.59,3,3,1,2,-10
31215,92.31,10.38,-3.38,-0.44,5.25,-0.19,1.06,0.67,9.14,3,3,1,2,-10
31252,92.31,10.13,-3.38,-0.94,6.19,0.75,0.19,0.94,8.69,3,3,1,2,-10
31290,92.12,9.94,-3.38,1.88,7.06,6.5,0.05,1.45,10.38,3,3,1,2,-10
31329,92.19,9.81,-3.38,0.88,3.06,-1.25,0.53,1.23,10.24,3,3,1,2,-10
31366,92.19,9.69,-3.31,-1.75,-0.06,-0.44,0.81,0.67,9.3,3,3,1,2,-10
31405,92.19,9.88,-3.19,-3.56,-6.13,1.88,0.65,0.51,9.74,3,3,1,2,-10
31441,92.12,10.06,-3.13,-1.19,-5.13,1.69,0.89,0.25,9.31,3,3,1,2,-10
31480,92.12,10.25,-3.06,-0.12,-5.25,0.56,1.05,0.61,11.06,3,3,1,2,-10
31516,92.12,10.19,-3,-2.81,4.25,-0.63,0.79,-0.02,8.4,3,3,1,2,-10
31553,92.12,10.25,-3,1.25,-3.94,-0.94,0.91,0.44,9.36,3,3,1,2,-10
31591,92.19,10.31,-2.94,-3.06,-2.25,0,0.95,0.37,8.61,3,3,1,2,-10
31632,92.19,10.5,-2.94,1.37,-5.31,-0.69,1.3,0.98,10.74,3,3,1,2,-10
31668,92.19,10.5,-2.94,-0.5,3.06,-0.44,1.24,0.81,9.6,3,3,1,2,-10
31705,92.19,10.44,-2.94,0.63,1.31,-0.19,1.25,0.59,10.02,3,3,1,2,-10
31742,92.19,10.38,-2.94,-1.94,2.75,0.88,0.87,0.23,8.7,3,3,1,2,-10
31781,92.12,10.25,-2.81,0.25,1.63,0.5,1.02,0.34,9.59,3,3,1,2,-10
31844,92.12,10.13,-2.75,0.94,1.94,-0.5,0.7,0.63,9.54,3,3,1,2,-10
31884,92.19,10.13,-2.81,-0.63,0.06,-1.25,0.9,0.62,9.94,3,3,1,2,-10
31923,92.19,10.13,-2.75,-0.06,-1.12,-0.69,0.79,0.67,9.52,3,3,1,2,-10
31959,92.25,10.19,-2.75,-2.38,-2.44,0.94,1.09,0.55,9.23,3,3,1,2,-10
31995,92.19,10.31,-2.69,0.31,-2.81,0.63,0.89,0.57,9.21,3,3,1,2,-10
32033,92.19,10.38,-2.69,-1.31,-0.5,0.5,1.1,0.45,9.61,3,3,1,2,-10
32073,92.19,10.25,-2.63,-0.88,1.12,-0.25,0.89,0.11,8.66,3,3,1,2,-10
32109,92.19,10.31,-2.63,0.94,-1.75,-0.31,1.07,0.25,9.1,3,3,1,2,-10
32151,92.19,10.31,-2.69,2.5,-2.63,-0.81,0.96,0.34,9.69,3,3,1,2,-10
32205,92.19,10.25,-2.69,-2.5,3.94,0.31,1.26,0.37,8.99,3,3,1,2,-10
32243,92.19,10.06,-2.63,-0.81,2.75,0.06,1.1,0.4,8.88,3,3,1,2,-10
32279,92.19,10,-2.63,-2.44,3.81,0,0.71,0.63,9.24,3,3,1,2,-10
32315,92.19,9.88,-2.56,0.19,3.25,-0.63,0.79,0.52,8.56,3,3,1,2,-10
32352,92.19,9.81,-2.63,0.31,1.5,-0.44,0.91,0.86,9.69,3,3,1,2,-10
32392,92.19,9.69,-2.56,-3.38,4.25,0.31,0.66,0.4,8.42,3,3,1,2,-10
32428,92.19,9.63,-2.5,0.69,-1.81,0.25,0.58,0.45,9.16,3,3,1,2,-10
32463,92.25,9.69,-2.5,-2,0.44,0.25,0.67,0.63,10.23,3,3,1,2,-10
32500,92.25,9.56,-2.44,1.81,1.25,-0.94,0.24,0.38,9.27,3,3,1,2,-10
32537,92.31,9.56,-2.5,-1.37,3.31,-0.37,0.4,0.34,9.56,3,3,1,2,-10
32573,92.31,9.44,-2.44,2.31,1.94,-0.88,0.42,0.09,8.51,3,3,1,2,-10
32611,92.31,9.44,-2.56,-0.25,0.69,-0.56,0.49,0.31,10.28,3,3,1,2,-10
32648,92.31,9.31,-2.5,0.88,2.25,0,0.51,0.27,9.08,3,3,1,2,-10
32687,92.31,9.31,-2.56,-0.25,-0.88,0.19,0.67,0.48,10.12,3,3,1,2,-10
32722,92.31,9.25,-2.44,-3,2.38,0.5,-0.17,0.18,7.86,3,3,1,2,-10
32787,92.31,9.44,-2.5,-1.5,-0.69,-0.31,0.25,0.82,9.73,3,3,1,2,-10
32823,92.31,9.31,-2.56,1.69,1.94,-0.81,0.23,0.66,9.41,3,3,1,2,-10
32862,92.37,9.25,-2.56,-1.94,3.44,0.31,0.29,0.16,8.98,3,3,1,2,-10
32899,92.37,9.19,-2.56,0.19,1.44,0.81,0.17,0.04,8.87,3,3,1,2,-10
32937,92.31,9.13,-2.56,1.37,0.12,0.75,0.39,0.24,9.46,3,3,1,2,-10
32973,92.31,9.13,-2.56,2.19,0.31,-0.63,0.24,0.46,10.43,3,3,1,2,-10
33010,92.31,9.06,-2.63,-2.06,3.56,-0.5,-0.02,0.22,9.62,3,3,1,2,-10
33048,92.37,9,-2.63,3.56,-0.88,-1.44,0.06,0.71,9.84,3,3,1,2,-10
33088,92.37,9.13,-2.75,-0.25,-0.81,-0.19,0.11,0.79,9.94,3,3,1,2,-10
33129,92.37,9.13,-2.75,0.19,-0.5,0.31,0.27,0.62,9.56,3,3,1,2,-10
33165,92.37,9.13,-2.75,0.12,0.19,0.94,0.4,0.57,9.5,3,3,1,2,-10
33201,92.37,8.44,-2.75,-0.5,-1.25,0.37,0.18,0.38,9.18,3,3,1,2,-10
33240,92.37,8.5,-2.75,-0.69,-1.44,0.06,0.14,0.22,8.62,3,3,1,2,-10
33275,92.37,8.63,-2.81,1.75,-4,-0.06,0.18,0.45,9.41,3,3,1,2,-10
33312,92.37,8.75,-2.88,1.63,-1.31,-0.37,0.19,0.58,10.43,3,3,1,2,-10
33351,92.37,8.69,-2.88,-2.25,3.13,-0.12,0.22,0.35,9.35,3,3,1,2,-10
33390,92.37,8.63,-2.88,2.06,1,-0.5,0.3,0.73,9.75,3,3,1,2,-10
33426,92.37,8.56,-2.88,0.12,2.31,0,0.19,0.55,9.58,3,3,1,2,-10
33463,92.37,8.25,-2.88,-0.37,3.44,0,0.08,0.44,9.08,3,3,1,2,-10
33501,92.37,8.13,-2.94,1.5,2.75,-0.56,0.08,0.65,9.51,3,3,1,2,-10
33539,92.37,7.75,-2.94,-0.5,2.94,-0.44,-0.09,0.46,9.15,3,3,1,2,-10
33581,92.37,7.5,-2.94,0.31,-0.06,-0.06,-0.02,0.4,9.13,3,3,1,2,-10
33616,92.37,7.06,-3,2.38,-1.31,-0.06,0.08,0.59,9.95,3,3,1,2,-10
33653,92.37,7.13,-3.06,0.69,0,-0.31,0.05,0.67,11.22,3,3,1,2,-10
33716,92.37,7.06,-3,2.69,-3.19,-0.56,0,0.69,10.02,3,3,1,2,-10
33753,92.37,7.19,-3.06,-1.12,-2.63,0.63,0,0.75,9.6,3,3,1,2,-10
33792,92.37,7.06,-3.13,0.69,-2.69,-0.37,0.08,0.89,10.05,3,3,1,2,-10
33832,92.37,7.06,-3.06,0,-0.31,-0.06,0.19,0.78,9.42,3,3,1,2,-10
33868,92.37,7,-3.06,-1.5,-1.44,0.56,0.15,0.62,8.86,3,3,1,2,-10
33905,92.37,7.06,-3.06,0.56,-4.44,0.19,0.12,0.53,9.44,3,3,1,2,-10
33943,92.37,7.13,-3,-0.75,-1.94,0.25,0.35,0.38,9.27,3,3,1,2,-10
33979,92.37,7,-3.06,0.25,-1.5,-0.31,0.34,0.4,10.25,3,3,1,2,-10
34016,92.44,6.94,-3,-6.19,4.63,-1,-1.48,0.68,8.78,3,3,1,2,-10
34054,92.5,6.88,-3,3.44,1.12,-0.81,0.08,0.7,9.58,3,3,1,2,-10
34094,92.5,6.81,-3.13,0.25,2.13,-0.06,0.19,0.78,9.7,3,3,1,2,-10
34125,92.5,6.69,-3.13,1.75,3.5,-0.75,0.23,0.87,10.05,3,3,1,2,-10
34159,92.94,6.5,-3.13,-2.81,5.94,-0.25,0.06,0.56,9.32,3,3,1,2,-10
34194,93.19,6.38,-3.06,0.12,3.25,-0.06,0,0.54,8.72,3,3,1,2,-10
34227,93.44,6.38,-3.06,1.06,-1.69,0.37,-0.02,0.77,9.96,3,3,1,2,-10
34260,93.44,6.44,-3.06,-0.12,-0.06,-0.06,-0.18,0.75,10.35,3,3,1,2,-10
34301,93.56,6.44,-3.13,-1.06,0.06,-0.19,-0.07,0.5,10.51,3,3,1,2,-10
34337,93.56,6.44,-3.06,-0.12,-1.75,0.06,-0.03,0.44,10.09,3,3,1,2,-10
34372,93.56,6.56,-3.06,0.88,-4.56,0.25,0.01,0.61,10.59,3,3,1,2,-10
34425,93.62,6.31,-3.06,-0.06,-4.69,0.5,0.03,0.56,9.49,3,3,1,2,-10
34462,93.69,6.38,-3.06,-1.5,-3.38,0.31,0.13,0.67,9.66,3,3,1,2,-10
34498,93.81,6.31,-3.06,0.63,-3.44,-0.37,0.11,0.59,9.09,3,3,1,2,-10
34536,93.87,6.38,-3.06,0.5,-3.75,-0.19,0.19,0.61,8.91,3,3,1,2,-10
34598,94.19,5.75,-3.13,-0.69,-3.69,0.5,0.28,0.46,9.18,3,3,1,2,-10
34634,94.5,5.88,-3.13,-0.12,-2.75,0.06,0.32,0.47,9.57,3,3,1,2,-10
34670,94.5,5.94,-3.19,2.06,-1.12,-1.19,0.32,0.72,10.68,3,3,1,2,-10
34708,94.69,5.88,-3.19,-1.19,2.06,-0.81,0.39,0.5,9.75,3,3,1,2,-10
34747,94.75,5.88,-3.19,-0.12,1.37,-0.19,0.53,0.62,9.93,3,3,1,2,-10
34786,94.87,5.56,-3.13,-0.88,3.63,0,0.3,0.64,9.59,3,3,1,2,-10
34822,94.87,5,-3.25,-0.12,4.69,0.44,0,0.85,9.54,3,3,1,2,-10
34859,95,4.56,-3.31,-0.19,3.88,-0.63,0.04,0.73,9.5,3,3,1,2,-10
34897,95.06,4.19,-3.38,-1.75,2.5,0.31,0.14,0.52,9.08,3,3,1,2,-10
34933,95.06,4.19,-3.31,-1.37,-1.06,0.56,-0.18,0.59,9.56,3,3,1,2,-10
34970,95.06,4.19,-3.31,1.5,-0.56,0.25,0.18,0.74,10.6,3,3,1,2,-10
35008,95.12,4.13,-3.31,-1.69,1.94,0.37,0.04,0.33,9.58,3,3,1,2,-10
35049,95.19,4.19,-3.25,-0.69,-2.19,0.12,0.1,0.24,9.72,3,3,1,2,-10
35085,95.19,4.13,-3.13,0,-3,-0.06,-0.02,0.21,9.5,3,3,1,2,-10
35122,95.19,4.25,-3.19,-0.56,-1.88,0,0.15,0.61,9.78,3,3,1,2,-10
35160,95.19,4.25,-3.19,0.56,-0.06,-0.44,0.19,0.79,9.42,3,3,1,2,-10
35198,95.12,4.31,-3.13,-2,-0.5,0.06,0.05,0.57,8.9,3,3,1,2,-10
35234,95.12,4.31,-3.19,1.19,-3.19,0.25,0.13,0.69,9.57,3,3,1,2,-10
35273,95.12,4.44,-3.13,-0.94,-0.75,0.37,0.26,0.47,9.15,3,3,1,2,-10
35311,95.12,4.44,-3.19,1.5,-2.5,0,0.33,0.47,9.88,3,3,1,2,-10
35349,95.12,4.44,-3.13,-2,0.75,0.19,0.21,0.33,9.41,3,3,1,2,-10
35388,95.12,4.44,-3.13,-0.31,-0.94,0,0.18,0.5,9.47,3,3,1,2,-10
35424,95.19,4.5,-3.19,1.94,-0.75,-0.88,0.24,0.66,10.21,3,3,1,2,-10
35462,95.19,4.44,-3.13,0.44,1.12,-0.5,0.42,0.64,9.81,3,3,1,2,-10
35526,95.19,4.25,-3.13,-0.75,2.63,0.12,0.18,0.56,9.71,3,3,1,2,-10
35563,95.12,4.13,-3.06,-1.31,1.88,0.56,0.06,0.49,9.16,3,3,1,2,-10
35601,95.12,4.13,-3.06,0.63,0.37,0.06,0.1,0.56,9.51,3,3,1,2,-10
35637,95.12,4.06,-3,-0.19,1.75,-0.19,0.06,0.5,9.24,3,3,1,2,-10
35674,95.19,4,-3.06,-0.69,0.81,-0.19,0.06,0.54,9.68,3,3,1,2,-10
35712,95.12,3.94,-3,-1.12,1.94,-0.06,0.08,0.5,9.27,3,3,1,2,-10
35752,95.12,3.94,-3,-0.81,0.31,0.12,-0.02,0.49,9.24,3,3,1,2,-10
35791,95.19,3.75,-3,0.19,0.12,0.06,0.04,0.61,9.58,3,3,1,2,-10
35827,95.19,3.75,-3,0.44,0.44,-0.5,0.13,0.83,10.54,3,3,1,2,-10
35864,95.19,3.69,-2.94,-3.88,3.38,0.06,-0.31,0.49,9.19,3,3,1,2,-10
35903,95.19,3.69,-2.88,2.06,-1.88,-0.56,-0.17,0.82,10.16,3,3,1,2,-10
35939,95.12,3.69,-2.81,-1.69,-0.63,0.69,-0.62,0.56,9.55,3,3,1,2,-10
35976,95.19,3.25,-2.88,-1.5,-1.19,0.5,-0.6,0.38,10.09,3,3,1,2,-10
36015,95.19,3.25,-2.88,0.37,-0.5,0,-0.33,0.27,9.77,3,3,1,2,-10
36052,95.19,3.06,-2.81,-1.19,-0.94,0.37,-0.5,0.22,9.5,3,3,1,2,-10
36087,95.19,2.88,-2.75,0.69,-1.5,-0.12,-0.38,0.4,9.25,3,3,1,2,-10
36124,95.19,2.94,-2.75,1,-1.44,-0.19,-0.31,0.52,9.59,3,3,1,2,-10
36163,95.19,2.63,-2.81,0.63,0.44,-0.37,-0.5,0.59,9.82,3,3,1,2,-10
36199,95.19,2.44,-2.81,-0.88,1.88,-0.37,-0.24,0.45,9.31,3,3,1,2,-10
36237,95.19,2.5,-2.81,0,-1.31,0.25,-0.43,0.65,9.51,3,3,1,2,-10
36276,95.19,2.13,-2.88,-1.06,-1.19,0.44,-0.34,0.51,9.4,3,3,1,2,-10
36315,95.19,1.88,-2.94,0.37,-1.37,-0.06,-0.43,0.57,9.89,3,3,1,2,-10
36354,95.19,1.88,-2.94,-1.5,0.37,-0.06,-0.46,0.44,9.66,3,3,1,2,-10
36391,95.19,1.69,-2.94,-0.5,-1.06,-0.31,-0.33,0.68,9.79,3,3,1,2,-10
36457,95.25,1.63,-2.94,-2.13,0.75,0.44,-0.1,0.57,9.81,3,3,1,2,-10
36497,95.19,1.56,-2.88,-1.37,1.37,0.56,0,0.47,9.74,3,3,1,2,-10
36535,95.19,1.5,-2.81,-0.75,1.75,0.5,-0.14,0.31,9.22,3,3,1,2,-10
36588,95.19,1.31,-2.81,-0.94,1.56,0.19,-0.34,0.39,9.45,3,3,1,2,-10
36627,95.19,1.06,-2.75,-0.5,1.5,-0.31,-0.16,0.27,9.23,3,3,1,2,-10
36666,95.19,0.94,-2.69,0.63,1.06,-0.19,-0.25,0.39,9.49,3,3,1,2,-10
36704,95.19,0.75,-2.69,0.06,2.13,-0.19,-0.07,0.45,9.43,3,3,1,2,-10
36747,95.19,0.69,-2.69,0.12,1.06,-0.06,-0.22,0.46,9.26,3,3,1,2,-10
36783,95.19,0.69,-2.75,-0.19,0.25,0.25,-0.05,0.47,9.65,3,3,1,2,-10
36819,95.19,0.69,-2.69,-0.44,0.63,0,0,0.56,9.79,3,3,1,2,-10
36857,95.19,0.56,-2.69,-1,2.06,-0.19,-0.37,0.59,9.24,3,3,1,2,-10
36894,95.19,0.56,-2.75,2.19,0.19,-0.37,-0.04,0.69,9.92,3,3,1,2,-10
36930,95.19,0.56,-2.75,-0.37,1.56,0.12,-0.22,0.44,9.81,3,3,1,2,-10
36970,95.19,0.44,-2.75,-1.44,1.19,0.5,0,0.26,9.76,3,3,1,2,-10
37009,95.19,0.31,-2.69,-0.63,1.94,0.37,-0.43,0.42,9.53,3,3,1,2,-10
37048,95.19,0.19,-2.69,0.31,1.12,-0.06,-0.33,0.5,9.67,3,3,1,2,-10
37084,95.19,0.12,-2.75,1.19,1.75,-0.44,-0.35,0.66,10.04,3,3,1,2,-10
37121,95.25,0,-2.75,-0.12,2.88,-0.44,-0.28,0.57,9.76,3,3,1,2,-10
37159,95.25,-0.12,-2.75,-1.12,1.94,0,-0.5,0.65,9.39,3,3,1,2,-10
37195,95.25,-0.12,-2.69,-1.31,0.25,0.12,-0.42,0.67,9.43,3,3,1,2,-10
37235,95.25,-0.31,-2.75,-0.37,-0.5,0.12,-0.47,0.7,9.63,3,3,1,2,-10
37271,95.25,-0.37,-2.81,-0.5,1.56,-0.44,-0.41,0.53,9.61,3,3,1,2,-10
37310,95.25,-0.56,-2.81,0.12,1.06,-0.19,-0.42,0.33,9.56,3,3,1,2,-10
37349,95.25,-0.63,-2.75,0.37,0.63,0.12,-0.3,0.33,9.62,3,3,1,2,-10
37413,95.25,-0.81,-2.63,-0.69,-0.12,0.37,-0.42,0.26,9.65,3,3,1,2,-10
37451,95.25,-0.94,-2.56,0,0.75,-0.06,-0.64,0.46,9.63,3,3,1,2,-10
37492,95.25,-1,-2.56,0.81,0.88,-0.75,-0.37,0.61,9.72,3,3,1,2,-10
37531,95.31,-1.12,-2.69,0.94,0.81,-0.69,-0.38,0.63,9.63,3,3,1,2,-10
37571,95.31,-1.25,-2.75,0.56,0,0.06,-0.48,0.61,9.86,3,3,1,2,-10
37610,95.31,-1.25,-2.69,-1.25,0.37,0.37,-0.45,0.45,9.45,3,3,1,2,-10
37649,95.31,-1.25,-2.69,0.06,-0.69,0.06,-0.37,0.55,9.91,3,3,1,2,-10
37685,95.31,-1.31,-2.69,0.06,0.69,-0.37,-0.57,0.57,9.69,3,3,1,2,-10
37725,95.31,-1.31,-2.69,-1.19,1.5,-0.25,-0.36,0.4,9.26,3,3,1,2,-10
37763,95.31,-1.31,-2.75,1.63,-0.94,-0.06,-0.26,0.61,9.63,3,3,1,2,-10
37801,95.31,-1.37,-2.75,0.63,-0.37,0.37,-0.47,0.58,9.9,3,3,1,2,-10
37838,95.31,-1.37,-2.75,-1.19,0.31,0.37,-0.56,0.44,9.55,3,3,1,2,-10
37875,95.31,-1.31,-2.69,0.69,-0.63,-0.06,-0.34,0.37,9.55,3,3,1,2,-10
37913,95.31,-1.31,-2.69,0,-0.12,-0.19,-0.22,0.37,9.57,3,3,1,2,-10
37954,95.31,-1.37,-2.75,0.06,1.06,-0.06,-0.26,0.54,9.74,3,3,1,2,-10
37989,95.31,-1.37,-2.75,-1.25,0.75,0.56,-0.37,0.53,9.65,3,3,1,2,-10
38025,95.31,-1.37,-2.75,-0.44,-0.69,0,-0.29,0.42,9.49,3,3,1,2,-10
38063,95.31,-1.37,-2.75,-1.12,-0.63,-0.06,-0.43,0.46,9.46,3,3,1,2,-10
38100,95.31,-1.31,-2.75,1.25,-0.06,-0.44,-0.13,0.57,9.97,3,3,1,2,-10
38136,95.31,-1.37,-2.75,0.94,1.63,-0.69,-0.38,0.51,9.7,3,3,1,2,-10
38175,95.31,-1.44,-2.75,-1.44,1.25,0.5,-0.38,0.48,9.63,3,3,1,2,-10
38214,95.31,-1.5,-2.75,-0.69,-0.25,0.31,-0.66,0.67,9.42,3,3,1,2,-10
38250,95.31,-1.5,-2.75,0.12,-2.06,0.25,-0.49,0.48,9.73,3,3,1,2,-10
